"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
0,"1","N0","T2",0.4518,0.5482,"HIGH"
1,"1","N0","T2",0.4518,0.5482,"HIGH"
2,"1","N0","T2",0.4518,0.5482,"HIGH"
3,"1","N0","T2",0.4518,0.5482,"HIGH"
4,"1","N0","T2",0.4518,0.5482,"HIGH"
5,"1","N0","T2",0.4518,0.5482,"HIGH"
6,"1","N0","T2",0.4518,0.5482,"HIGH"
7,"1","N0","T2",0.4518,0.5482,"HIGH"
8,"1","N0","T2",0.4518,0.5482,"HIGH"
9,"1","N0","T2",0.4518,0.5482,"HIGH"
10,"1","N0","T2",0.4518,0.5482,"HIGH"
11,"1","N0","T2",0.4518,0.5482,"HIGH"
12,"1","N0","T2",0.4518,0.5482,"HIGH"
13,"1","N0","T2",0.4518,0.5482,"HIGH"
14,"1","N0","T2",0.4518,0.5482,"HIGH"
15,"1","N0","T2",0.4518,0.5482,"HIGH"
16,"1","N0","T2",0.4518,0.5482,"HIGH"
17,"1","N0","T2",0.4518,0.5482,"HIGH"
18,"1","N0","T2",0.4518,0.5482,"HIGH"
19,"1","N0","T2",0.4518,0.5482,"HIGH"
20,"1","N0","T2",0.4518,0.5482,"HIGH"
21,"1","N0","T2",0.4518,0.5482,"HIGH"
22,"1","N0","T2",0.4518,0.5482,"HIGH"
23,"1","N0","T2",0.4518,0.5482,"HIGH"
24,"1","N0","T2",0.4518,0.5482,"HIGH"
25,"1","N0","T2",0.4518,0.5482,"HIGH"
26,"1","N0","T2",0.4518,0.5482,"HIGH"
27,"1","N0","T2",0.4518,0.5482,"HIGH"
28,"1","N0","T2",0.457,0.543,"HIGH"
29,"1","N0","T2",0.457,0.543,"HIGH"
30,"1","N0","T2",0.4524,0.5476,"HIGH"
31,"1","N0","T2",0.4467,0.5533,"HIGH"
32,"1","N0","T2",0.4355,0.5645,"HIGH"
33,"1","N0","T2",0.4449,0.5551,"HIGH"
34,"1","N0","T2",0.4601,0.5399,"HIGH"
35,"1","N0","T2",0.4644,0.5356,"HIGH"
36,"1","N0","T2",0.4663,0.5337,"HIGH"
37,"1","N0","T2",0.4742,0.5258,"HIGH"
38,"1","N0","T2",0.487,0.513,"HIGH"
39,"1","N0","T2",0.4952,0.5048,"HIGH"
40,"1","N0","T2",0.5252,0.4748,"LOW"
41,"1","N0","T2",0.5521,0.4479,"LOW"
42,"1","N0","T2",0.5921,0.4079,"LOW"
43,"1","N0","T2",0.5806,0.4194,"LOW"
44,"1","N0","T2",0.5879,0.4121,"LOW"
45,"1","N0","T2",0.5635,0.4365,"LOW"
46,"1","N0","T2",0.5567,0.4433,"LOW"
47,"1","N0","T2",0.5576,0.4424,"LOW"
48,"1","N0","T2",0.5588,0.4412,"LOW"
49,"1","N0","T2",0.55,0.45,"LOW"
50,"1","N0","T2",0.5272,0.4728,"LOW"
51,"1","N0","T2",0.5426,0.4574,"LOW"
52,"1","N0","T2",0.559,0.441,"LOW"
53,"1","N0","T2",0.5636,0.4364,"LOW"
54,"1","N0","T2",0.5539,0.4461,"LOW"
55,"1","N0","T2",0.5472,0.4528,"LOW"
56,"1","N0","T2",0.5509,0.4491,"LOW"
57,"1","N0","T2",0.5595,0.4405,"LOW"
58,"1","N0","T2",0.5576,0.4424,"LOW"
59,"1","N0","T2",0.5587,0.4413,"LOW"
60,"1","N0","T2",0.5658,0.4342,"LOW"
61,"1","N0","T2",0.5673,0.4327,"LOW"
62,"1","N0","T2",0.5681,0.4319,"LOW"
63,"1","N0","T2",0.5656,0.4344,"LOW"
64,"1","N0","T2",0.5746,0.4254,"LOW"
65,"1","N0","T2",0.5796,0.4204,"LOW"
66,"1","N0","T2",0.5764,0.4236,"LOW"
67,"1","N0","T2",0.5786,0.4214,"LOW"
68,"1","N0","T2",0.577,0.423,"LOW"
69,"1","N0","T2",0.5757,0.4243,"LOW"
70,"1","N0","T2",0.5757,0.4243,"LOW"
71,"1","N0","T2",0.576,0.424,"LOW"
72,"1","N0","T2",0.5774,0.4226,"LOW"
73,"1","N0","T2",0.5749,0.4251,"LOW"
74,"1","N0","T2",0.5744,0.4256,"LOW"
75,"1","N0","T2",0.5728,0.4272,"LOW"
76,"1","N0","T2",0.5746,0.4254,"LOW"
77,"1","N0","T2",0.5721,0.4279,"LOW"
78,"1","N0","T2",0.5731,0.4269,"LOW"
79,"1","N0","T2",0.5739,0.4261,"LOW"
80,"1","N0","T2",0.5685,0.4315,"LOW"
81,"1","N0","T2",0.5716,0.4284,"LOW"
82,"1","N0","T2",0.5654,0.4346,"LOW"
83,"1","N0","T2",0.5642,0.4358,"LOW"
84,"1","N0","T2",0.5663,0.4337,"LOW"
85,"1","N0","T2",0.5586,0.4414,"LOW"
86,"1","N0","T2",0.5578,0.4422,"LOW"
87,"1","N0","T2",0.5575,0.4425,"LOW"
88,"1","N0","T2",0.5557,0.4443,"LOW"
89,"1","N0","T2",0.5974,0.4026,"LOW"
90,"1","N0","T2",0.5739,0.4261,"LOW"
91,"1","N0","T2",0.5739,0.4261,"LOW"
92,"1","N0","T2",0.5739,0.4261,"LOW"
93,"1","N0","T2",0.5739,0.4261,"LOW"
94,"1","N0","T2",0.5739,0.4261,"LOW"
95,"1","N0","T2",0.5739,0.4261,"LOW"
96,"1","N0","T2",0.5739,0.4261,"LOW"
97,"1","N0","T2",0.5739,0.4261,"LOW"
98,"1","N0","T2",0.5739,0.4261,"LOW"
99,"1","N0","T2",0.5739,0.4261,"LOW"
0,"2","N0","T2",0.4294,0.5706,"HIGH"
1,"2","N0","T2",0.4294,0.5706,"HIGH"
2,"2","N0","T2",0.4294,0.5706,"HIGH"
3,"2","N0","T2",0.4294,0.5706,"HIGH"
4,"2","N0","T2",0.4294,0.5706,"HIGH"
5,"2","N0","T2",0.4294,0.5706,"HIGH"
6,"2","N0","T2",0.4294,0.5706,"HIGH"
7,"2","N0","T2",0.4294,0.5706,"HIGH"
8,"2","N0","T2",0.4294,0.5706,"HIGH"
9,"2","N0","T2",0.4294,0.5706,"HIGH"
10,"2","N0","T2",0.4294,0.5706,"HIGH"
11,"2","N0","T2",0.4294,0.5706,"HIGH"
12,"2","N0","T2",0.4294,0.5706,"HIGH"
13,"2","N0","T2",0.4294,0.5706,"HIGH"
14,"2","N0","T2",0.4294,0.5706,"HIGH"
15,"2","N0","T2",0.4294,0.5706,"HIGH"
16,"2","N0","T2",0.4294,0.5706,"HIGH"
17,"2","N0","T2",0.4294,0.5706,"HIGH"
18,"2","N0","T2",0.4294,0.5706,"HIGH"
19,"2","N0","T2",0.4294,0.5706,"HIGH"
20,"2","N0","T2",0.4294,0.5706,"HIGH"
21,"2","N0","T2",0.4294,0.5706,"HIGH"
22,"2","N0","T2",0.4294,0.5706,"HIGH"
23,"2","N0","T2",0.4294,0.5706,"HIGH"
24,"2","N0","T2",0.4294,0.5706,"HIGH"
25,"2","N0","T2",0.4294,0.5706,"HIGH"
26,"2","N0","T2",0.4294,0.5706,"HIGH"
27,"2","N0","T2",0.4294,0.5706,"HIGH"
28,"2","N0","T2",0.4314,0.5686,"HIGH"
29,"2","N0","T2",0.4314,0.5686,"HIGH"
30,"2","N0","T2",0.4519,0.5481,"HIGH"
31,"2","N0","T2",0.4585,0.5415,"HIGH"
32,"2","N0","T2",0.4585,0.5415,"HIGH"
33,"2","N0","T2",0.4697,0.5303,"HIGH"
34,"2","N0","T2",0.4782,0.5218,"HIGH"
35,"2","N0","T2",0.482,0.518,"HIGH"
36,"2","N0","T2",0.4825,0.5175,"HIGH"
37,"2","N0","T2",0.493,0.507,"HIGH"
38,"2","N0","T2",0.4991,0.5009,"HIGH"
39,"2","N0","T2",0.5319,0.4681,"LOW"
40,"2","N0","T2",0.5378,0.4622,"LOW"
41,"2","N0","T2",0.541,0.459,"LOW"
42,"2","N0","T2",0.5989,0.4011,"LOW"
43,"2","N0","T2",0.6173,0.3827,"LOW"
44,"2","N0","T2",0.6012,0.3988,"LOW"
45,"2","N0","T2",0.5653,0.4347,"LOW"
46,"2","N0","T2",0.5713,0.4287,"LOW"
47,"2","N0","T2",0.5736,0.4264,"LOW"
48,"2","N0","T2",0.5725,0.4275,"LOW"
49,"2","N0","T2",0.5759,0.4241,"LOW"
50,"2","N0","T2",0.5813,0.4187,"LOW"
51,"2","N0","T2",0.5683,0.4317,"LOW"
52,"2","N0","T2",0.5684,0.4316,"LOW"
53,"2","N0","T2",0.5636,0.4364,"LOW"
54,"2","N0","T2",0.5715,0.4285,"LOW"
55,"2","N0","T2",0.5744,0.4256,"LOW"
56,"2","N0","T2",0.5787,0.4213,"LOW"
57,"2","N0","T2",0.5792,0.4208,"LOW"
58,"2","N0","T2",0.5797,0.4203,"LOW"
59,"2","N0","T2",0.5821,0.4179,"LOW"
60,"2","N0","T2",0.5871,0.4129,"LOW"
61,"2","N0","T2",0.5868,0.4132,"LOW"
62,"2","N0","T2",0.5916,0.4084,"LOW"
63,"2","N0","T2",0.5925,0.4075,"LOW"
64,"2","N0","T2",0.595,0.405,"LOW"
65,"2","N0","T2",0.5985,0.4015,"LOW"
66,"2","N0","T2",0.5992,0.4008,"LOW"
67,"2","N0","T2",0.6016,0.3984,"LOW"
68,"2","N0","T2",0.5989,0.4011,"LOW"
69,"2","N0","T2",0.5999,0.4001,"LOW"
70,"2","N0","T2",0.5951,0.4049,"LOW"
71,"2","N0","T2",0.5983,0.4017,"LOW"
72,"2","N0","T2",0.5975,0.4025,"LOW"
73,"2","N0","T2",0.5999,0.4001,"LOW"
74,"2","N0","T2",0.6,0.4,"LOW"
75,"2","N0","T2",0.601,0.399,"LOW"
76,"2","N0","T2",0.6009,0.3991,"LOW"
77,"2","N0","T2",0.599,0.401,"LOW"
78,"2","N0","T2",0.5969,0.4031,"LOW"
79,"2","N0","T2",0.6018,0.3982,"LOW"
80,"2","N0","T2",0.598,0.402,"LOW"
81,"2","N0","T2",0.5977,0.4023,"LOW"
82,"2","N0","T2",0.5886,0.4114,"LOW"
83,"2","N0","T2",0.5929,0.4071,"LOW"
84,"2","N0","T2",0.5975,0.4025,"LOW"
85,"2","N0","T2",0.5937,0.4063,"LOW"
86,"2","N0","T2",0.5893,0.4107,"LOW"
87,"2","N0","T2",0.6058,0.3942,"LOW"
88,"2","N0","T2",0.6066,0.3934,"LOW"
89,"2","N0","T2",0.6038,0.3962,"LOW"
90,"2","N0","T2",0.5832,0.4168,"LOW"
91,"2","N0","T2",0.5832,0.4168,"LOW"
92,"2","N0","T2",0.5832,0.4168,"LOW"
93,"2","N0","T2",0.5832,0.4168,"LOW"
94,"2","N0","T2",0.5832,0.4168,"LOW"
95,"2","N0","T2",0.5832,0.4168,"LOW"
96,"2","N0","T2",0.5832,0.4168,"LOW"
97,"2","N0","T2",0.5832,0.4168,"LOW"
98,"2","N0","T2",0.5832,0.4168,"LOW"
99,"2","N0","T2",0.5832,0.4168,"LOW"
0,"1","N1","T2",0.6489,0.3511,"LOW"
1,"1","N1","T2",0.6489,0.3511,"LOW"
2,"1","N1","T2",0.6489,0.3511,"LOW"
3,"1","N1","T2",0.6489,0.3511,"LOW"
4,"1","N1","T2",0.6489,0.3511,"LOW"
5,"1","N1","T2",0.6489,0.3511,"LOW"
6,"1","N1","T2",0.6489,0.3511,"LOW"
7,"1","N1","T2",0.6489,0.3511,"LOW"
8,"1","N1","T2",0.6489,0.3511,"LOW"
9,"1","N1","T2",0.6489,0.3511,"LOW"
10,"1","N1","T2",0.6489,0.3511,"LOW"
11,"1","N1","T2",0.6489,0.3511,"LOW"
12,"1","N1","T2",0.6489,0.3511,"LOW"
13,"1","N1","T2",0.6489,0.3511,"LOW"
14,"1","N1","T2",0.6489,0.3511,"LOW"
15,"1","N1","T2",0.6489,0.3511,"LOW"
16,"1","N1","T2",0.6489,0.3511,"LOW"
17,"1","N1","T2",0.6489,0.3511,"LOW"
18,"1","N1","T2",0.6489,0.3511,"LOW"
19,"1","N1","T2",0.6489,0.3511,"LOW"
20,"1","N1","T2",0.6489,0.3511,"LOW"
21,"1","N1","T2",0.6489,0.3511,"LOW"
22,"1","N1","T2",0.6489,0.3511,"LOW"
23,"1","N1","T2",0.6489,0.3511,"LOW"
24,"1","N1","T2",0.6489,0.3511,"LOW"
25,"1","N1","T2",0.6489,0.3511,"LOW"
26,"1","N1","T2",0.6489,0.3511,"LOW"
27,"1","N1","T2",0.6489,0.3511,"LOW"
28,"1","N1","T2",0.6529,0.3471,"LOW"
29,"1","N1","T2",0.6529,0.3471,"LOW"
30,"1","N1","T2",0.6451,0.3549,"LOW"
31,"1","N1","T2",0.6351,0.3649,"LOW"
32,"1","N1","T2",0.6155,0.3845,"LOW"
33,"1","N1","T2",0.5945,0.4055,"LOW"
34,"1","N1","T2",0.5755,0.4245,"LOW"
35,"1","N1","T2",0.5556,0.4444,"LOW"
36,"1","N1","T2",0.5698,0.4302,"LOW"
37,"1","N1","T2",0.5766,0.4234,"LOW"
38,"1","N1","T2",0.588,0.412,"LOW"
39,"1","N1","T2",0.5817,0.4183,"LOW"
40,"1","N1","T2",0.5815,0.4185,"LOW"
41,"1","N1","T2",0.5768,0.4232,"LOW"
42,"1","N1","T2",0.5698,0.4302,"LOW"
43,"1","N1","T2",0.5758,0.4242,"LOW"
44,"1","N1","T2",0.5439,0.4561,"LOW"
45,"1","N1","T2",0.5207,0.4793,"LOW"
46,"1","N1","T2",0.5106,0.4894,"LOW"
47,"1","N1","T2",0.493,0.507,"HIGH"
48,"1","N1","T2",0.487,0.513,"HIGH"
49,"1","N1","T2",0.4988,0.5012,"HIGH"
50,"1","N1","T2",0.499,0.501,"HIGH"
51,"1","N1","T2",0.5065,0.4935,"LOW"
52,"1","N1","T2",0.5013,0.4987,"LOW"
53,"1","N1","T2",0.5059,0.4941,"LOW"
54,"1","N1","T2",0.5009,0.4991,"LOW"
55,"1","N1","T2",0.4995,0.5005,"HIGH"
56,"1","N1","T2",0.4992,0.5008,"HIGH"
57,"1","N1","T2",0.4888,0.5112,"HIGH"
58,"1","N1","T2",0.5001,0.4999,"LOW"
59,"1","N1","T2",0.4986,0.5014,"HIGH"
60,"1","N1","T2",0.4971,0.5029,"HIGH"
61,"1","N1","T2",0.4951,0.5049,"HIGH"
62,"1","N1","T2",0.4967,0.5033,"HIGH"
63,"1","N1","T2",0.4983,0.5017,"HIGH"
64,"1","N1","T2",0.4982,0.5018,"HIGH"
65,"1","N1","T2",0.4947,0.5053,"HIGH"
66,"1","N1","T2",0.4905,0.5095,"HIGH"
67,"1","N1","T2",0.4936,0.5064,"HIGH"
68,"1","N1","T2",0.4952,0.5048,"HIGH"
69,"1","N1","T2",0.4985,0.5015,"HIGH"
70,"1","N1","T2",0.5036,0.4964,"LOW"
71,"1","N1","T2",0.5044,0.4956,"LOW"
72,"1","N1","T2",0.5029,0.4971,"LOW"
73,"1","N1","T2",0.4979,0.5021,"HIGH"
74,"1","N1","T2",0.5042,0.4958,"LOW"
75,"1","N1","T2",0.5082,0.4918,"LOW"
76,"1","N1","T2",0.5073,0.4927,"LOW"
77,"1","N1","T2",0.5104,0.4896,"LOW"
78,"1","N1","T2",0.5155,0.4845,"LOW"
79,"1","N1","T2",0.5107,0.4893,"LOW"
80,"1","N1","T2",0.516,0.484,"LOW"
81,"1","N1","T2",0.5116,0.4884,"LOW"
82,"1","N1","T2",0.5142,0.4858,"LOW"
83,"1","N1","T2",0.5161,0.4839,"LOW"
84,"1","N1","T2",0.5067,0.4933,"LOW"
85,"1","N1","T2",0.499,0.501,"HIGH"
86,"1","N1","T2",0.5048,0.4952,"LOW"
87,"1","N1","T2",0.5103,0.4897,"LOW"
88,"1","N1","T2",0.5279,0.4721,"LOW"
89,"1","N1","T2",0.5055,0.4945,"LOW"
90,"1","N1","T2",0.526,0.474,"LOW"
91,"1","N1","T2",0.526,0.474,"LOW"
92,"1","N1","T2",0.526,0.474,"LOW"
93,"1","N1","T2",0.526,0.474,"LOW"
94,"1","N1","T2",0.526,0.474,"LOW"
95,"1","N1","T2",0.526,0.474,"LOW"
96,"1","N1","T2",0.526,0.474,"LOW"
97,"1","N1","T2",0.526,0.474,"LOW"
98,"1","N1","T2",0.526,0.474,"LOW"
99,"1","N1","T2",0.526,0.474,"LOW"
0,"2","N1","T2",0.5834,0.4166,"LOW"
1,"2","N1","T2",0.5834,0.4166,"LOW"
2,"2","N1","T2",0.5834,0.4166,"LOW"
3,"2","N1","T2",0.5834,0.4166,"LOW"
4,"2","N1","T2",0.5834,0.4166,"LOW"
5,"2","N1","T2",0.5834,0.4166,"LOW"
6,"2","N1","T2",0.5834,0.4166,"LOW"
7,"2","N1","T2",0.5834,0.4166,"LOW"
8,"2","N1","T2",0.5834,0.4166,"LOW"
9,"2","N1","T2",0.5834,0.4166,"LOW"
10,"2","N1","T2",0.5834,0.4166,"LOW"
11,"2","N1","T2",0.5834,0.4166,"LOW"
12,"2","N1","T2",0.5834,0.4166,"LOW"
13,"2","N1","T2",0.5834,0.4166,"LOW"
14,"2","N1","T2",0.5834,0.4166,"LOW"
15,"2","N1","T2",0.5834,0.4166,"LOW"
16,"2","N1","T2",0.5834,0.4166,"LOW"
17,"2","N1","T2",0.5834,0.4166,"LOW"
18,"2","N1","T2",0.5834,0.4166,"LOW"
19,"2","N1","T2",0.5834,0.4166,"LOW"
20,"2","N1","T2",0.5834,0.4166,"LOW"
21,"2","N1","T2",0.5834,0.4166,"LOW"
22,"2","N1","T2",0.5834,0.4166,"LOW"
23,"2","N1","T2",0.5834,0.4166,"LOW"
24,"2","N1","T2",0.5834,0.4166,"LOW"
25,"2","N1","T2",0.5834,0.4166,"LOW"
26,"2","N1","T2",0.5834,0.4166,"LOW"
27,"2","N1","T2",0.5834,0.4166,"LOW"
28,"2","N1","T2",0.5854,0.4146,"LOW"
29,"2","N1","T2",0.5854,0.4146,"LOW"
30,"2","N1","T2",0.5903,0.4097,"LOW"
31,"2","N1","T2",0.5934,0.4066,"LOW"
32,"2","N1","T2",0.5915,0.4085,"LOW"
33,"2","N1","T2",0.5902,0.4098,"LOW"
34,"2","N1","T2",0.5889,0.4111,"LOW"
35,"2","N1","T2",0.5291,0.4709,"LOW"
36,"2","N1","T2",0.5526,0.4474,"LOW"
37,"2","N1","T2",0.5877,0.4123,"LOW"
38,"2","N1","T2",0.6077,0.3923,"LOW"
39,"2","N1","T2",0.6196,0.3804,"LOW"
40,"2","N1","T2",0.6078,0.3922,"LOW"
41,"2","N1","T2",0.6009,0.3991,"LOW"
42,"2","N1","T2",0.5599,0.4401,"LOW"
43,"2","N1","T2",0.5796,0.4204,"LOW"
44,"2","N1","T2",0.5643,0.4357,"LOW"
45,"2","N1","T2",0.5505,0.4495,"LOW"
46,"2","N1","T2",0.5401,0.4599,"LOW"
47,"2","N1","T2",0.5377,0.4623,"LOW"
48,"2","N1","T2",0.5291,0.4709,"LOW"
49,"2","N1","T2",0.5456,0.4544,"LOW"
50,"2","N1","T2",0.5395,0.4605,"LOW"
51,"2","N1","T2",0.5535,0.4465,"LOW"
52,"2","N1","T2",0.5619,0.4381,"LOW"
53,"2","N1","T2",0.5554,0.4446,"LOW"
54,"2","N1","T2",0.5685,0.4315,"LOW"
55,"2","N1","T2",0.5632,0.4368,"LOW"
56,"2","N1","T2",0.5674,0.4326,"LOW"
57,"2","N1","T2",0.5627,0.4373,"LOW"
58,"2","N1","T2",0.5606,0.4394,"LOW"
59,"2","N1","T2",0.5586,0.4414,"LOW"
60,"2","N1","T2",0.5605,0.4395,"LOW"
61,"2","N1","T2",0.5615,0.4385,"LOW"
62,"2","N1","T2",0.5626,0.4374,"LOW"
63,"2","N1","T2",0.5551,0.4449,"LOW"
64,"2","N1","T2",0.5583,0.4417,"LOW"
65,"2","N1","T2",0.5611,0.4389,"LOW"
66,"2","N1","T2",0.5601,0.4399,"LOW"
67,"2","N1","T2",0.5577,0.4423,"LOW"
68,"2","N1","T2",0.5582,0.4418,"LOW"
69,"2","N1","T2",0.5546,0.4454,"LOW"
70,"2","N1","T2",0.5625,0.4375,"LOW"
71,"2","N1","T2",0.5651,0.4349,"LOW"
72,"2","N1","T2",0.568,0.432,"LOW"
73,"2","N1","T2",0.5642,0.4358,"LOW"
74,"2","N1","T2",0.5598,0.4402,"LOW"
75,"2","N1","T2",0.5599,0.4401,"LOW"
76,"2","N1","T2",0.5601,0.4399,"LOW"
77,"2","N1","T2",0.5622,0.4378,"LOW"
78,"2","N1","T2",0.5585,0.4415,"LOW"
79,"2","N1","T2",0.5557,0.4443,"LOW"
80,"2","N1","T2",0.561,0.439,"LOW"
81,"2","N1","T2",0.5599,0.4401,"LOW"
82,"2","N1","T2",0.5595,0.4405,"LOW"
83,"2","N1","T2",0.5552,0.4448,"LOW"
84,"2","N1","T2",0.5443,0.4557,"LOW"
85,"2","N1","T2",0.5626,0.4374,"LOW"
86,"2","N1","T2",0.5602,0.4398,"LOW"
87,"2","N1","T2",0.5281,0.4719,"LOW"
88,"2","N1","T2",0.5338,0.4662,"LOW"
89,"2","N1","T2",0.5326,0.4674,"LOW"
90,"2","N1","T2",0.559,0.441,"LOW"
91,"2","N1","T2",0.559,0.441,"LOW"
92,"2","N1","T2",0.559,0.441,"LOW"
93,"2","N1","T2",0.559,0.441,"LOW"
94,"2","N1","T2",0.559,0.441,"LOW"
95,"2","N1","T2",0.559,0.441,"LOW"
96,"2","N1","T2",0.559,0.441,"LOW"
97,"2","N1","T2",0.559,0.441,"LOW"
98,"2","N1","T2",0.559,0.441,"LOW"
99,"2","N1","T2",0.559,0.441,"LOW"
0,"1","N2","T2",0.4,0.6,"HIGH"
1,"1","N2","T2",0.4,0.6,"HIGH"
2,"1","N2","T2",0.4,0.6,"HIGH"
3,"1","N2","T2",0.4,0.6,"HIGH"
4,"1","N2","T2",0.4,0.6,"HIGH"
5,"1","N2","T2",0.4,0.6,"HIGH"
6,"1","N2","T2",0.4,0.6,"HIGH"
7,"1","N2","T2",0.4,0.6,"HIGH"
8,"1","N2","T2",0.4,0.6,"HIGH"
9,"1","N2","T2",0.4,0.6,"HIGH"
10,"1","N2","T2",0.4,0.6,"HIGH"
11,"1","N2","T2",0.4,0.6,"HIGH"
12,"1","N2","T2",0.4,0.6,"HIGH"
13,"1","N2","T2",0.4,0.6,"HIGH"
14,"1","N2","T2",0.4,0.6,"HIGH"
15,"1","N2","T2",0.4,0.6,"HIGH"
16,"1","N2","T2",0.4,0.6,"HIGH"
17,"1","N2","T2",0.4,0.6,"HIGH"
18,"1","N2","T2",0.4,0.6,"HIGH"
19,"1","N2","T2",0.4,0.6,"HIGH"
20,"1","N2","T2",0.4,0.6,"HIGH"
21,"1","N2","T2",0.4,0.6,"HIGH"
22,"1","N2","T2",0.4,0.6,"HIGH"
23,"1","N2","T2",0.4,0.6,"HIGH"
24,"1","N2","T2",0.4,0.6,"HIGH"
25,"1","N2","T2",0.4,0.6,"HIGH"
26,"1","N2","T2",0.4,0.6,"HIGH"
27,"1","N2","T2",0.4,0.6,"HIGH"
28,"1","N2","T2",0.4472,0.5528,"HIGH"
29,"1","N2","T2",0.4706,0.5294,"HIGH"
30,"1","N2","T2",0.4913,0.5087,"HIGH"
31,"1","N2","T2",0.488,0.512,"HIGH"
32,"1","N2","T2",0.4898,0.5102,"HIGH"
33,"1","N2","T2",0.4859,0.5141,"HIGH"
34,"1","N2","T2",0.4763,0.5237,"HIGH"
35,"1","N2","T2",0.4465,0.5535,"HIGH"
36,"1","N2","T2",0.4387,0.5613,"HIGH"
37,"1","N2","T2",0.4524,0.5476,"HIGH"
38,"1","N2","T2",0.4538,0.5462,"HIGH"
39,"1","N2","T2",0.4473,0.5527,"HIGH"
40,"1","N2","T2",0.399,0.601,"HIGH"
41,"1","N2","T2",0.3935,0.6065,"HIGH"
42,"1","N2","T2",0.3905,0.6095,"HIGH"
43,"1","N2","T2",0.3892,0.6108,"HIGH"
44,"1","N2","T2",0.3881,0.6119,"HIGH"
45,"1","N2","T2",0.3797,0.6203,"HIGH"
46,"1","N2","T2",0.3797,0.6203,"HIGH"
47,"1","N2","T2",0.3822,0.6178,"HIGH"
48,"1","N2","T2",0.3839,0.6161,"HIGH"
49,"1","N2","T2",0.3867,0.6133,"HIGH"
50,"1","N2","T2",0.3852,0.6148,"HIGH"
51,"1","N2","T2",0.3896,0.6104,"HIGH"
52,"1","N2","T2",0.3891,0.6109,"HIGH"
53,"1","N2","T2",0.3905,0.6095,"HIGH"
54,"1","N2","T2",0.3903,0.6097,"HIGH"
55,"1","N2","T2",0.3892,0.6108,"HIGH"
56,"1","N2","T2",0.3898,0.6102,"HIGH"
57,"1","N2","T2",0.3887,0.6113,"HIGH"
58,"1","N2","T2",0.3884,0.6116,"HIGH"
59,"1","N2","T2",0.3882,0.6118,"HIGH"
60,"1","N2","T2",0.3867,0.6133,"HIGH"
61,"1","N2","T2",0.3856,0.6144,"HIGH"
62,"1","N2","T2",0.3852,0.6148,"HIGH"
63,"1","N2","T2",0.3865,0.6135,"HIGH"
64,"1","N2","T2",0.3856,0.6144,"HIGH"
65,"1","N2","T2",0.3834,0.6166,"HIGH"
66,"1","N2","T2",0.384,0.616,"HIGH"
67,"1","N2","T2",0.3832,0.6168,"HIGH"
68,"1","N2","T2",0.3837,0.6163,"HIGH"
69,"1","N2","T2",0.3837,0.6163,"HIGH"
70,"1","N2","T2",0.3854,0.6146,"HIGH"
71,"1","N2","T2",0.3841,0.6159,"HIGH"
72,"1","N2","T2",0.3838,0.6162,"HIGH"
73,"1","N2","T2",0.3836,0.6164,"HIGH"
74,"1","N2","T2",0.386,0.614,"HIGH"
75,"1","N2","T2",0.3848,0.6152,"HIGH"
76,"1","N2","T2",0.3852,0.6148,"HIGH"
77,"1","N2","T2",0.3848,0.6152,"HIGH"
78,"1","N2","T2",0.3859,0.6141,"HIGH"
79,"1","N2","T2",0.3832,0.6168,"HIGH"
80,"1","N2","T2",0.3855,0.6145,"HIGH"
81,"1","N2","T2",0.3848,0.6152,"HIGH"
82,"1","N2","T2",0.3795,0.6205,"HIGH"
83,"1","N2","T2",0.3805,0.6195,"HIGH"
84,"1","N2","T2",0.3784,0.6216,"HIGH"
85,"1","N2","T2",0.3727,0.6273,"HIGH"
86,"1","N2","T2",0.379,0.621,"HIGH"
87,"1","N2","T2",0.3849,0.6151,"HIGH"
88,"1","N2","T2",0.385,0.615,"HIGH"
89,"1","N2","T2",0.3934,0.6066,"HIGH"
90,"1","N2","T2",0.3997,0.6003,"HIGH"
91,"1","N2","T2",0.3997,0.6003,"HIGH"
92,"1","N2","T2",0.3997,0.6003,"HIGH"
93,"1","N2","T2",0.3997,0.6003,"HIGH"
94,"1","N2","T2",0.3997,0.6003,"HIGH"
95,"1","N2","T2",0.3997,0.6003,"HIGH"
96,"1","N2","T2",0.3997,0.6003,"HIGH"
97,"1","N2","T2",0.3997,0.6003,"HIGH"
98,"1","N2","T2",0.3997,0.6003,"HIGH"
99,"1","N2","T2",0.3997,0.6003,"HIGH"
0,"2","N2","T2",0.4736,0.5264,"HIGH"
1,"2","N2","T2",0.4736,0.5264,"HIGH"
2,"2","N2","T2",0.4736,0.5264,"HIGH"
3,"2","N2","T2",0.4736,0.5264,"HIGH"
4,"2","N2","T2",0.4736,0.5264,"HIGH"
5,"2","N2","T2",0.4736,0.5264,"HIGH"
6,"2","N2","T2",0.4736,0.5264,"HIGH"
7,"2","N2","T2",0.4736,0.5264,"HIGH"
8,"2","N2","T2",0.4736,0.5264,"HIGH"
9,"2","N2","T2",0.4736,0.5264,"HIGH"
10,"2","N2","T2",0.4736,0.5264,"HIGH"
11,"2","N2","T2",0.4736,0.5264,"HIGH"
12,"2","N2","T2",0.4736,0.5264,"HIGH"
13,"2","N2","T2",0.4736,0.5264,"HIGH"
