"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
12,"1","N3","T1",0.4437,0.5563,"HIGH"
13,"1","N3","T1",0.4437,0.5563,"HIGH"
14,"1","N3","T1",0.4437,0.5563,"HIGH"
15,"1","N3","T1",0.4437,0.5563,"HIGH"
16,"1","N3","T1",0.4437,0.5563,"HIGH"
17,"1","N3","T1",0.4437,0.5563,"HIGH"
18,"1","N3","T1",0.4437,0.5563,"HIGH"
19,"1","N3","T1",0.4437,0.5563,"HIGH"
20,"1","N3","T1",0.4437,0.5563,"HIGH"
21,"1","N3","T1",0.4437,0.5563,"HIGH"
22,"1","N3","T1",0.4542,0.5458,"HIGH"
23,"1","N3","T1",0.4542,0.5458,"HIGH"
24,"1","N3","T1",0.4542,0.5458,"HIGH"
25,"1","N3","T1",0.4378,0.5622,"HIGH"
26,"1","N3","T1",0.4229,0.5771,"HIGH"
27,"1","N3","T1",0.4229,0.5771,"HIGH"
28,"1","N3","T1",0.4229,0.5771,"HIGH"
29,"1","N3","T1",0.4229,0.5771,"HIGH"
30,"1","N3","T1",0.4261,0.5739,"HIGH"
31,"1","N3","T1",0.435,0.565,"HIGH"
32,"1","N3","T1",0.4691,0.5309,"HIGH"
33,"1","N3","T1",0.4048,0.5952,"HIGH"
34,"1","N3","T1",0.3949,0.6051,"HIGH"
35,"1","N3","T1",0.3766,0.6234,"HIGH"
36,"1","N3","T1",0.3778,0.6222,"HIGH"
37,"1","N3","T1",0.3871,0.6129,"HIGH"
38,"1","N3","T1",0.3895,0.6105,"HIGH"
39,"1","N3","T1",0.391,0.609,"HIGH"
40,"1","N3","T1",0.4089,0.5911,"HIGH"
41,"1","N3","T1",0.4171,0.5829,"HIGH"
42,"1","N3","T1",0.4336,0.5664,"HIGH"
43,"1","N3","T1",0.423,0.577,"HIGH"
44,"1","N3","T1",0.4044,0.5956,"HIGH"
45,"1","N3","T1",0.4209,0.5791,"HIGH"
46,"1","N3","T1",0.4224,0.5776,"HIGH"
47,"1","N3","T1",0.4276,0.5724,"HIGH"
48,"1","N3","T1",0.4197,0.5803,"HIGH"
49,"1","N3","T1",0.4147,0.5853,"HIGH"
50,"1","N3","T1",0.4277,0.5723,"HIGH"
51,"1","N3","T1",0.4442,0.5558,"HIGH"
52,"1","N3","T1",0.4435,0.5565,"HIGH"
53,"1","N3","T1",0.4299,0.5701,"HIGH"
54,"1","N3","T1",0.4491,0.5509,"HIGH"
55,"1","N3","T1",0.4441,0.5559,"HIGH"
56,"1","N3","T1",0.4608,0.5392,"HIGH"
57,"1","N3","T1",0.4534,0.5466,"HIGH"
58,"1","N3","T1",0.4472,0.5528,"HIGH"
59,"1","N3","T1",0.448,0.552,"HIGH"
60,"1","N3","T1",0.4491,0.5509,"HIGH"
61,"1","N3","T1",0.4518,0.5482,"HIGH"
62,"1","N3","T1",0.4519,0.5481,"HIGH"
63,"1","N3","T1",0.4866,0.5134,"HIGH"
64,"1","N3","T1",0.482,0.518,"HIGH"
65,"1","N3","T1",0.4806,0.5194,"HIGH"
66,"1","N3","T1",0.484,0.516,"HIGH"
67,"1","N3","T1",0.5016,0.4984,"LOW"
68,"1","N3","T1",0.5007,0.4993,"LOW"
69,"1","N3","T1",0.5039,0.4961,"LOW"
70,"1","N3","T1",0.5073,0.4927,"LOW"
71,"1","N3","T1",0.5181,0.4819,"LOW"
72,"1","N3","T1",0.5199,0.4801,"LOW"
73,"1","N3","T1",0.5196,0.4804,"LOW"
74,"1","N3","T1",0.5131,0.4869,"LOW"
75,"1","N3","T1",0.5112,0.4888,"LOW"
76,"1","N3","T1",0.5122,0.4878,"LOW"
77,"1","N3","T1",0.513,0.487,"LOW"
78,"1","N3","T1",0.5198,0.4802,"LOW"
79,"1","N3","T1",0.515,0.485,"LOW"
80,"1","N3","T1",0.5158,0.4842,"LOW"
81,"1","N3","T1",0.5145,0.4855,"LOW"
82,"1","N3","T1",0.5341,0.4659,"LOW"
83,"1","N3","T1",0.5473,0.4527,"LOW"
84,"1","N3","T1",0.5291,0.4709,"LOW"
85,"1","N3","T1",0.5355,0.4645,"LOW"
86,"1","N3","T1",0.55,0.45,"LOW"
87,"1","N3","T1",0.5338,0.4662,"LOW"
88,"1","N3","T1",0.5298,0.4702,"LOW"
89,"1","N3","T1",0.5128,0.4872,"LOW"
90,"1","N3","T1",0.4624,0.5376,"HIGH"
91,"1","N3","T1",0.4624,0.5376,"HIGH"
92,"1","N3","T1",0.4624,0.5376,"HIGH"
93,"1","N3","T1",0.4624,0.5376,"HIGH"
94,"1","N3","T1",0.4624,0.5376,"HIGH"
95,"1","N3","T1",0.4624,0.5376,"HIGH"
96,"1","N3","T1",0.4624,0.5376,"HIGH"
97,"1","N3","T1",0.4624,0.5376,"HIGH"
98,"1","N3","T1",0.4624,0.5376,"HIGH"
99,"1","N3","T1",0.4624,0.5376,"HIGH"
0,"2","N3","T1",0.4053,0.5947,"HIGH"
1,"2","N3","T1",0.4053,0.5947,"HIGH"
2,"2","N3","T1",0.4053,0.5947,"HIGH"
3,"2","N3","T1",0.4053,0.5947,"HIGH"
4,"2","N3","T1",0.4053,0.5947,"HIGH"
5,"2","N3","T1",0.4053,0.5947,"HIGH"
6,"2","N3","T1",0.4053,0.5947,"HIGH"
7,"2","N3","T1",0.4053,0.5947,"HIGH"
8,"2","N3","T1",0.4053,0.5947,"HIGH"
9,"2","N3","T1",0.4053,0.5947,"HIGH"
10,"2","N3","T1",0.4053,0.5947,"HIGH"
11,"2","N3","T1",0.4053,0.5947,"HIGH"
12,"2","N3","T1",0.4053,0.5947,"HIGH"
13,"2","N3","T1",0.4053,0.5947,"HIGH"
14,"2","N3","T1",0.4053,0.5947,"HIGH"
15,"2","N3","T1",0.4053,0.5947,"HIGH"
16,"2","N3","T1",0.4053,0.5947,"HIGH"
17,"2","N3","T1",0.4053,0.5947,"HIGH"
18,"2","N3","T1",0.4053,0.5947,"HIGH"
19,"2","N3","T1",0.4073,0.5927,"HIGH"
20,"2","N3","T1",0.4073,0.5927,"HIGH"
21,"2","N3","T1",0.4073,0.5927,"HIGH"
22,"2","N3","T1",0.4438,0.5562,"HIGH"
23,"2","N3","T1",0.4438,0.5562,"HIGH"
24,"2","N3","T1",0.4438,0.5562,"HIGH"
25,"2","N3","T1",0.3759,0.6241,"HIGH"
26,"2","N3","T1",0.3456,0.6544,"HIGH"
27,"2","N3","T1",0.3437,0.6563,"HIGH"
28,"2","N3","T1",0.3437,0.6563,"HIGH"
29,"2","N3","T1",0.3437,0.6563,"HIGH"
30,"2","N3","T1",0.3441,0.6559,"HIGH"
31,"2","N3","T1",0.3501,0.6499,"HIGH"
32,"2","N3","T1",0.3947,0.6053,"HIGH"
33,"2","N3","T1",0.3734,0.6266,"HIGH"
34,"2","N3","T1",0.4989,0.5011,"HIGH"
35,"2","N3","T1",0.4562,0.5438,"HIGH"
36,"2","N3","T1",0.4611,0.5389,"HIGH"
37,"2","N3","T1",0.4435,0.5565,"HIGH"
38,"2","N3","T1",0.4478,0.5522,"HIGH"
39,"2","N3","T1",0.4468,0.5532,"HIGH"
40,"2","N3","T1",0.4498,0.5502,"HIGH"
41,"2","N3","T1",0.4488,0.5512,"HIGH"
42,"2","N3","T1",0.4584,0.5416,"HIGH"
43,"2","N3","T1",0.4278,0.5722,"HIGH"
44,"2","N3","T1",0.4331,0.5669,"HIGH"
45,"2","N3","T1",0.4446,0.5554,"HIGH"
46,"2","N3","T1",0.4415,0.5585,"HIGH"
47,"2","N3","T1",0.4398,0.5602,"HIGH"
48,"2","N3","T1",0.4424,0.5576,"HIGH"
49,"2","N3","T1",0.4543,0.5457,"HIGH"
50,"2","N3","T1",0.4723,0.5277,"HIGH"
51,"2","N3","T1",0.476,0.524,"HIGH"
52,"2","N3","T1",0.4716,0.5284,"HIGH"
53,"2","N3","T1",0.4719,0.5281,"HIGH"
54,"2","N3","T1",0.4754,0.5246,"HIGH"
55,"2","N3","T1",0.4778,0.5222,"HIGH"
56,"2","N3","T1",0.4539,0.5461,"HIGH"
57,"2","N3","T1",0.4589,0.5411,"HIGH"
58,"2","N3","T1",0.4915,0.5085,"HIGH"
59,"2","N3","T1",0.4776,0.5224,"HIGH"
60,"2","N3","T1",0.4823,0.5177,"HIGH"
61,"2","N3","T1",0.4858,0.5142,"HIGH"
62,"2","N3","T1",0.4905,0.5095,"HIGH"
63,"2","N3","T1",0.5187,0.4813,"LOW"
64,"2","N3","T1",0.5178,0.4822,"LOW"
65,"2","N3","T1",0.5076,0.4924,"LOW"
66,"2","N3","T1",0.5093,0.4907,"LOW"
67,"2","N3","T1",0.5141,0.4859,"LOW"
68,"2","N3","T1",0.5178,0.4822,"LOW"
69,"2","N3","T1",0.5149,0.4851,"LOW"
70,"2","N3","T1",0.5158,0.4842,"LOW"
71,"2","N3","T1",0.5171,0.4829,"LOW"
72,"2","N3","T1",0.5213,0.4787,"LOW"
73,"2","N3","T1",0.5208,0.4792,"LOW"
74,"2","N3","T1",0.5165,0.4835,"LOW"
75,"2","N3","T1",0.5148,0.4852,"LOW"
76,"2","N3","T1",0.5165,0.4835,"LOW"
77,"2","N3","T1",0.5174,0.4826,"LOW"
78,"2","N3","T1",0.5204,0.4796,"LOW"
79,"2","N3","T1",0.523,0.477,"LOW"
80,"2","N3","T1",0.5209,0.4791,"LOW"
81,"2","N3","T1",0.5191,0.4809,"LOW"
82,"2","N3","T1",0.525,0.475,"LOW"
83,"2","N3","T1",0.527,0.473,"LOW"
84,"2","N3","T1",0.5194,0.4806,"LOW"
85,"2","N3","T1",0.5216,0.4784,"LOW"
86,"2","N3","T1",0.5598,0.4402,"LOW"
87,"2","N3","T1",0.5303,0.4697,"LOW"
88,"2","N3","T1",0.5475,0.4525,"LOW"
89,"2","N3","T1",0.5384,0.4616,"LOW"
90,"2","N3","T1",0.4301,0.5699,"HIGH"
91,"2","N3","T1",0.4301,0.5699,"HIGH"
92,"2","N3","T1",0.4301,0.5699,"HIGH"
93,"2","N3","T1",0.4301,0.5699,"HIGH"
94,"2","N3","T1",0.4301,0.5699,"HIGH"
95,"2","N3","T1",0.4301,0.5699,"HIGH"
96,"2","N3","T1",0.4301,0.5699,"HIGH"
97,"2","N3","T1",0.4301,0.5699,"HIGH"
98,"2","N3","T1",0.4301,0.5699,"HIGH"
99,"2","N3","T1",0.4301,0.5699,"HIGH"
0,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
1,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
2,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
3,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
4,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
5,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
6,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
7,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
8,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
9,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
10,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
11,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
12,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
13,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
14,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
15,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
16,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
17,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
18,"1","Other/Unknown","T1",0.6726,0.3274,"LOW"
19,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
20,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
21,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
22,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
23,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
24,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
25,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
26,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
27,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
28,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
29,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
30,"1","Other/Unknown","T1",0.6729,0.3271,"LOW"
31,"1","Other/Unknown","T1",0.6705,0.3295,"LOW"
32,"1","Other/Unknown","T1",0.6558,0.3442,"LOW"
33,"1","Other/Unknown","T1",0.6114,0.3886,"LOW"
34,"1","Other/Unknown","T1",0.5886,0.4114,"LOW"
35,"1","Other/Unknown","T1",0.5886,0.4114,"LOW"
36,"1","Other/Unknown","T1",0.5846,0.4154,"LOW"
37,"1","Other/Unknown","T1",0.5678,0.4322,"LOW"
38,"1","Other/Unknown","T1",0.5763,0.4237,"LOW"
39,"1","Other/Unknown","T1",0.5971,0.4029,"LOW"
40,"1","Other/Unknown","T1",0.603,0.397,"LOW"
41,"1","Other/Unknown","T1",0.6018,0.3982,"LOW"
42,"1","Other/Unknown","T1",0.5954,0.4046,"LOW"
43,"1","Other/Unknown","T1",0.5621,0.4379,"LOW"
44,"1","Other/Unknown","T1",0.5729,0.4271,"LOW"
45,"1","Other/Unknown","T1",0.6125,0.3875,"LOW"
46,"1","Other/Unknown","T1",0.5943,0.4057,"LOW"
47,"1","Other/Unknown","T1",0.6053,0.3947,"LOW"
48,"1","Other/Unknown","T1",0.5871,0.4129,"LOW"
49,"1","Other/Unknown","T1",0.5959,0.4041,"LOW"
50,"1","Other/Unknown","T1",0.5872,0.4128,"LOW"
51,"1","Other/Unknown","T1",0.5802,0.4198,"LOW"
52,"1","Other/Unknown","T1",0.5813,0.4187,"LOW"
53,"1","Other/Unknown","T1",0.5901,0.4099,"LOW"
54,"1","Other/Unknown","T1",0.5944,0.4056,"LOW"
55,"1","Other/Unknown","T1",0.5979,0.4021,"LOW"
56,"1","Other/Unknown","T1",0.6073,0.3927,"LOW"
57,"1","Other/Unknown","T1",0.6046,0.3954,"LOW"
58,"1","Other/Unknown","T1",0.5943,0.4057,"LOW"
59,"1","Other/Unknown","T1",0.6052,0.3948,"LOW"
60,"1","Other/Unknown","T1",0.6028,0.3972,"LOW"
61,"1","Other/Unknown","T1",0.5976,0.4024,"LOW"
62,"1","Other/Unknown","T1",0.5809,0.4191,"LOW"
63,"1","Other/Unknown","T1",0.6737,0.3263,"LOW"
64,"1","Other/Unknown","T1",0.66,0.34,"LOW"
65,"1","Other/Unknown","T1",0.6567,0.3433,"LOW"
66,"1","Other/Unknown","T1",0.6553,0.3447,"LOW"
67,"1","Other/Unknown","T1",0.6567,0.3433,"LOW"
68,"1","Other/Unknown","T1",0.6599,0.3401,"LOW"
69,"1","Other/Unknown","T1",0.6599,0.3401,"LOW"
70,"1","Other/Unknown","T1",0.6505,0.3495,"LOW"
71,"1","Other/Unknown","T1",0.6571,0.3429,"LOW"
72,"1","Other/Unknown","T1",0.6578,0.3422,"LOW"
73,"1","Other/Unknown","T1",0.6556,0.3444,"LOW"
74,"1","Other/Unknown","T1",0.6507,0.3493,"LOW"
75,"1","Other/Unknown","T1",0.6481,0.3519,"LOW"
76,"1","Other/Unknown","T1",0.6553,0.3447,"LOW"
77,"1","Other/Unknown","T1",0.6601,0.3399,"LOW"
78,"1","Other/Unknown","T1",0.6515,0.3485,"LOW"
79,"1","Other/Unknown","T1",0.6346,0.3654,"LOW"
80,"1","Other/Unknown","T1",0.618,0.382,"LOW"
81,"1","Other/Unknown","T1",0.6236,0.3764,"LOW"
82,"1","Other/Unknown","T1",0.6245,0.3755,"LOW"
83,"1","Other/Unknown","T1",0.6279,0.3721,"LOW"
84,"1","Other/Unknown","T1",0.6317,0.3683,"LOW"
85,"1","Other/Unknown","T1",0.5966,0.4034,"LOW"
86,"1","Other/Unknown","T1",0.633,0.367,"LOW"
87,"1","Other/Unknown","T1",0.6179,0.3821,"LOW"
88,"1","Other/Unknown","T1",0.6106,0.3894,"LOW"
89,"1","Other/Unknown","T1",0.6501,0.3499,"LOW"
90,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
91,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
92,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
93,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
94,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
95,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
96,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
97,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
98,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
99,"1","Other/Unknown","T1",0.5576,0.4424,"LOW"
0,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
1,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
2,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
3,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
4,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
5,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
6,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
7,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
8,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
9,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
10,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
11,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
12,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
13,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
14,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
15,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
16,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
17,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
18,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
19,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
20,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
21,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
22,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
23,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
24,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
25,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
26,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
27,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
28,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
29,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
30,"2","Other/Unknown","T1",0.7072,0.2928,"LOW"
31,"2","Other/Unknown","T1",0.7046,0.2954,"LOW"
32,"2","Other/Unknown","T1",0.7049,0.2951,"LOW"
33,"2","Other/Unknown","T1",0.6955,0.3045,"LOW"
34,"2","Other/Unknown","T1",0.6673,0.3327,"LOW"
35,"2","Other/Unknown","T1",0.6627,0.3373,"LOW"
36,"2","Other/Unknown","T1",0.6624,0.3376,"LOW"
37,"2","Other/Unknown","T1",0.6484,0.3516,"LOW"
38,"2","Other/Unknown","T1",0.6642,0.3358,"LOW"
39,"2","Other/Unknown","T1",0.6687,0.3313,"LOW"
40,"2","Other/Unknown","T1",0.6099,0.3901,"LOW"
41,"2","Other/Unknown","T1",0.6071,0.3929,"LOW"
42,"2","Other/Unknown","T1",0.6256,0.3744,"LOW"
43,"2","Other/Unknown","T1",0.6111,0.3889,"LOW"
44,"2","Other/Unknown","T1",0.6329,0.3671,"LOW"
45,"2","Other/Unknown","T1",0.6366,0.3634,"LOW"
46,"2","Other/Unknown","T1",0.6387,0.3613,"LOW"
47,"2","Other/Unknown","T1",0.6231,0.3769,"LOW"
48,"2","Other/Unknown","T1",0.622,0.378,"LOW"
49,"2","Other/Unknown","T1",0.6131,0.3869,"LOW"
50,"2","Other/Unknown","T1",0.6286,0.3714,"LOW"
51,"2","Other/Unknown","T1",0.6188,0.3812,"LOW"
52,"2","Other/Unknown","T1",0.6533,0.3467,"LOW"
53,"2","Other/Unknown","T1",0.6493,0.3507,"LOW"
54,"2","Other/Unknown","T1",0.6644,0.3356,"LOW"
55,"2","Other/Unknown","T1",0.6591,0.3409,"LOW"
56,"2","Other/Unknown","T1",0.652,0.348,"LOW"
57,"2","Other/Unknown","T1",0.663,0.337,"LOW"
58,"2","Other/Unknown","T1",0.6886,0.3114,"LOW"
59,"2","Other/Unknown","T1",0.6821,0.3179,"LOW"
60,"2","Other/Unknown","T1",0.6701,0.3299,"LOW"
61,"2","Other/Unknown","T1",0.6816,0.3184,"LOW"
62,"2","Other/Unknown","T1",0.6565,0.3435,"LOW"
63,"2","Other/Unknown","T1",0.6959,0.3041,"LOW"
64,"2","Other/Unknown","T1",0.6885,0.3115,"LOW"
65,"2","Other/Unknown","T1",0.6982,0.3018,"LOW"
66,"2","Other/Unknown","T1",0.6957,0.3043,"LOW"
67,"2","Other/Unknown","T1",0.6985,0.3015,"LOW"
68,"2","Other/Unknown","T1",0.6895,0.3105,"LOW"
69,"2","Other/Unknown","T1",0.6994,0.3006,"LOW"
70,"2","Other/Unknown","T1",0.6993,0.3007,"LOW"
71,"2","Other/Unknown","T1",0.6922,0.3078,"LOW"
72,"2","Other/Unknown","T1",0.6981,0.3019,"LOW"
73,"2","Other/Unknown","T1",0.6975,0.3025,"LOW"
74,"2","Other/Unknown","T1",0.7001,0.2999,"LOW"
75,"2","Other/Unknown","T1",0.6986,0.3014,"LOW"
76,"2","Other/Unknown","T1",0.7056,0.2944,"LOW"
77,"2","Other/Unknown","T1",0.7029,0.2971,"LOW"
78,"2","Other/Unknown","T1",0.7081,0.2919,"LOW"
79,"2","Other/Unknown","T1",0.6896,0.3104,"LOW"
80,"2","Other/Unknown","T1",0.6926,0.3074,"LOW"
81,"2","Other/Unknown","T1",0.6939,0.3061,"LOW"
82,"2","Other/Unknown","T1",0.6973,0.3027,"LOW"
83,"2","Other/Unknown","T1",0.6976,0.3024,"LOW"
84,"2","Other/Unknown","T1",0.6939,0.3061,"LOW"
85,"2","Other/Unknown","T1",0.6679,0.3321,"LOW"
86,"2","Other/Unknown","T1",0.6698,0.3302,"LOW"
87,"2","Other/Unknown","T1",0.6487,0.3513,"LOW"
88,"2","Other/Unknown","T1",0.6489,0.3511,"LOW"
89,"2","Other/Unknown","T1",0.6332,0.3668,"LOW"
90,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
91,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
92,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
93,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
94,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
95,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
96,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
97,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
98,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
99,"2","Other/Unknown","T1",0.5133,0.4867,"LOW"
0,"1","N0","T2",0.8683,0.1317,"LOW"
1,"1","N0","T2",0.8683,0.1317,"LOW"
2,"1","N0","T2",0.8683,0.1317,"LOW"
3,"1","N0","T2",0.8683,0.1317,"LOW"
4,"1","N0","T2",0.8683,0.1317,"LOW"
5,"1","N0","T2",0.8683,0.1317,"LOW"
6,"1","N0","T2",0.8683,0.1317,"LOW"
7,"1","N0","T2",0.8683,0.1317,"LOW"
8,"1","N0","T2",0.8683,0.1317,"LOW"
9,"1","N0","T2",0.8683,0.1317,"LOW"
10,"1","N0","T2",0.8683,0.1317,"LOW"
11,"1","N0","T2",0.8683,0.1317,"LOW"
12,"1","N0","T2",0.8683,0.1317,"LOW"
13,"1","N0","T2",0.8683,0.1317,"LOW"
14,"1","N0","T2",0.8683,0.1317,"LOW"
15,"1","N0","T2",0.8683,0.1317,"LOW"
16,"1","N0","T2",0.8683,0.1317,"LOW"
17,"1","N0","T2",0.8683,0.1317,"LOW"
18,"1","N0","T2",0.8683,0.1317,"LOW"
19,"1","N0","T2",0.866,0.134,"LOW"
20,"1","N0","T2",0.8687,0.1313,"LOW"
21,"1","N0","T2",0.8687,0.1313,"LOW"
22,"1","N0","T2",0.8687,0.1313,"LOW"
23,"1","N0","T2",0.8687,0.1313,"LOW"
24,"1","N0","T2",0.8687,0.1313,"LOW"
25,"1","N0","T2",0.8687,0.1313,"LOW"
26,"1","N0","T2",0.8534,0.1466,"LOW"
27,"1","N0","T2",0.8196,0.1804,"LOW"
28,"1","N0","T2",0.792,0.208,"LOW"
29,"1","N0","T2",0.8054,0.1946,"LOW"
30,"1","N0","T2",0.7908,0.2092,"LOW"
31,"1","N0","T2",0.8006,0.1994,"LOW"
32,"1","N0","T2",0.7893,0.2107,"LOW"
33,"1","N0","T2",0.7898,0.2102,"LOW"
34,"1","N0","T2",0.7588,0.2412,"LOW"
35,"1","N0","T2",0.7685,0.2315,"LOW"
36,"1","N0","T2",0.7715,0.2285,"LOW"
37,"1","N0","T2",0.7692,0.2308,"LOW"
38,"1","N0","T2",0.7724,0.2276,"LOW"
39,"1","N0","T2",0.7644,0.2356,"LOW"
40,"1","N0","T2",0.7575,0.2425,"LOW"
41,"1","N0","T2",0.7563,0.2437,"LOW"
42,"1","N0","T2",0.755,0.245,"LOW"
43,"1","N0","T2",0.7515,0.2485,"LOW"
44,"1","N0","T2",0.7559,0.2441,"LOW"
45,"1","N0","T2",0.7611,0.2389,"LOW"
46,"1","N0","T2",0.7601,0.2399,"LOW"
47,"1","N0","T2",0.7505,0.2495,"LOW"
48,"1","N0","T2",0.7525,0.2475,"LOW"
49,"1","N0","T2",0.7466,0.2534,"LOW"
50,"1","N0","T2",0.746,0.254,"LOW"
51,"1","N0","T2",0.7481,0.2519,"LOW"
52,"1","N0","T2",0.7491,0.2509,"LOW"
53,"1","N0","T2",0.754,0.246,"LOW"
54,"1","N0","T2",0.7568,0.2432,"LOW"
55,"1","N0","T2",0.756,0.244,"LOW"
56,"1","N0","T2",0.7556,0.2444,"LOW"
57,"1","N0","T2",0.7599,0.2401,"LOW"
58,"1","N0","T2",0.7637,0.2363,"LOW"
59,"1","N0","T2",0.7584,0.2416,"LOW"
60,"1","N0","T2",0.7655,0.2345,"LOW"
61,"1","N0","T2",0.7805,0.2195,"LOW"
62,"1","N0","T2",0.793,0.207,"LOW"
63,"1","N0","T2",0.7906,0.2094,"LOW"
64,"1","N0","T2",0.7917,0.2083,"LOW"
65,"1","N0","T2",0.7996,0.2004,"LOW"
66,"1","N0","T2",0.7982,0.2018,"LOW"
67,"1","N0","T2",0.7956,0.2044,"LOW"
68,"1","N0","T2",0.8012,0.1988,"LOW"
69,"1","N0","T2",0.8022,0.1978,"LOW"
70,"1","N0","T2",0.8041,0.1959,"LOW"
71,"1","N0","T2",0.804,0.196,"LOW"
72,"1","N0","T2",0.8036,0.1964,"LOW"
73,"1","N0","T2",0.804,0.196,"LOW"
74,"1","N0","T2",0.8039,0.1961,"LOW"
75,"1","N0","T2",0.8043,0.1957,"LOW"
76,"1","N0","T2",0.8032,0.1968,"LOW"
77,"1","N0","T2",0.8031,0.1969,"LOW"
78,"1","N0","T2",0.8051,0.1949,"LOW"
79,"1","N0","T2",0.8039,0.1961,"LOW"
80,"1","N0","T2",0.8033,0.1967,"LOW"
81,"1","N0","T2",0.8043,0.1957,"LOW"
82,"1","N0","T2",0.8031,0.1969,"LOW"
83,"1","N0","T2",0.8005,0.1995,"LOW"
84,"1","N0","T2",0.7998,0.2002,"LOW"
85,"1","N0","T2",0.7958,0.2042,"LOW"
86,"1","N0","T2",0.7899,0.2101,"LOW"
87,"1","N0","T2",0.7922,0.2078,"LOW"
