"AGE","SEX","TNM_N_cat","TNM_T_cat","rectum_cea_cat","no_metastasis","metastasis","risk_level"
40,"1","N2","T3","Positive/elevated",0.6611,0.3389,"LOW"
41,"1","N2","T3","Positive/elevated",0.6557,0.3443,"LOW"
42,"1","N2","T3","Positive/elevated",0.6645,0.3355,"LOW"
43,"1","N2","T3","Positive/elevated",0.6602,0.3398,"LOW"
44,"1","N2","T3","Positive/elevated",0.6609,0.3391,"LOW"
45,"1","N2","T3","Positive/elevated",0.6512,0.3488,"LOW"
46,"1","N2","T3","Positive/elevated",0.652,0.348,"LOW"
47,"1","N2","T3","Positive/elevated",0.6475,0.3525,"LOW"
48,"1","N2","T3","Positive/elevated",0.6465,0.3535,"LOW"
49,"1","N2","T3","Positive/elevated",0.6442,0.3558,"LOW"
50,"1","N2","T3","Positive/elevated",0.6527,0.3473,"LOW"
51,"1","N2","T3","Positive/elevated",0.6576,0.3424,"LOW"
52,"1","N2","T3","Positive/elevated",0.6499,0.3501,"LOW"
53,"1","N2","T3","Positive/elevated",0.6545,0.3455,"LOW"
54,"1","N2","T3","Positive/elevated",0.6471,0.3529,"LOW"
55,"1","N2","T3","Positive/elevated",0.6488,0.3512,"LOW"
56,"1","N2","T3","Positive/elevated",0.6477,0.3523,"LOW"
57,"1","N2","T3","Positive/elevated",0.6473,0.3527,"LOW"
58,"1","N2","T3","Positive/elevated",0.6475,0.3525,"LOW"
59,"1","N2","T3","Positive/elevated",0.6521,0.3479,"LOW"
60,"1","N2","T3","Positive/elevated",0.6515,0.3485,"LOW"
61,"1","N2","T3","Positive/elevated",0.6501,0.3499,"LOW"
62,"1","N2","T3","Positive/elevated",0.639,0.361,"LOW"
63,"1","N2","T3","Positive/elevated",0.6526,0.3474,"LOW"
64,"1","N2","T3","Positive/elevated",0.6408,0.3592,"LOW"
65,"1","N2","T3","Positive/elevated",0.644,0.356,"LOW"
66,"1","N2","T3","Positive/elevated",0.6407,0.3593,"LOW"
67,"1","N2","T3","Positive/elevated",0.6429,0.3571,"LOW"
68,"1","N2","T3","Positive/elevated",0.6434,0.3566,"LOW"
69,"1","N2","T3","Positive/elevated",0.634,0.366,"LOW"
70,"1","N2","T3","Positive/elevated",0.6429,0.3571,"LOW"
71,"1","N2","T3","Positive/elevated",0.6446,0.3554,"LOW"
72,"1","N2","T3","Positive/elevated",0.6465,0.3535,"LOW"
73,"1","N2","T3","Positive/elevated",0.6499,0.3501,"LOW"
74,"1","N2","T3","Positive/elevated",0.6467,0.3533,"LOW"
75,"1","N2","T3","Positive/elevated",0.6548,0.3452,"LOW"
76,"1","N2","T3","Positive/elevated",0.6587,0.3413,"LOW"
77,"1","N2","T3","Positive/elevated",0.6583,0.3417,"LOW"
78,"1","N2","T3","Positive/elevated",0.6304,0.3696,"LOW"
79,"1","N2","T3","Positive/elevated",0.645,0.355,"LOW"
80,"1","N2","T3","Positive/elevated",0.6561,0.3439,"LOW"
81,"1","N2","T3","Positive/elevated",0.6688,0.3312,"LOW"
82,"1","N2","T3","Positive/elevated",0.6274,0.3726,"LOW"
83,"1","N2","T3","Positive/elevated",0.6564,0.3436,"LOW"
84,"1","N2","T3","Positive/elevated",0.6581,0.3419,"LOW"
85,"1","N2","T3","Positive/elevated",0.6946,0.3054,"LOW"
86,"1","N2","T3","Positive/elevated",0.688,0.312,"LOW"
87,"1","N2","T3","Positive/elevated",0.6877,0.3123,"LOW"
88,"1","N2","T3","Positive/elevated",0.5974,0.4026,"LOW"
89,"1","N2","T3","Positive/elevated",0.6245,0.3755,"LOW"
90,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
91,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
92,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
93,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
94,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
95,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
96,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
97,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
98,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
99,"1","N2","T3","Positive/elevated",0.6817,0.3183,"LOW"
0,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
1,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
2,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
3,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
4,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
5,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
6,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
7,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
8,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
9,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
10,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
11,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
12,"2","N2","T3","Positive/elevated",0.7597,0.2403,"LOW"
13,"2","N2","T3","Positive/elevated",0.7566,0.2434,"LOW"
14,"2","N2","T3","Positive/elevated",0.7549,0.2451,"LOW"
15,"2","N2","T3","Positive/elevated",0.7536,0.2464,"LOW"
16,"2","N2","T3","Positive/elevated",0.7503,0.2497,"LOW"
17,"2","N2","T3","Positive/elevated",0.7496,0.2504,"LOW"
18,"2","N2","T3","Positive/elevated",0.7476,0.2524,"LOW"
19,"2","N2","T3","Positive/elevated",0.7482,0.2518,"LOW"
20,"2","N2","T3","Positive/elevated",0.7475,0.2525,"LOW"
21,"2","N2","T3","Positive/elevated",0.7466,0.2534,"LOW"
22,"2","N2","T3","Positive/elevated",0.7459,0.2541,"LOW"
23,"2","N2","T3","Positive/elevated",0.7388,0.2612,"LOW"
24,"2","N2","T3","Positive/elevated",0.7325,0.2675,"LOW"
25,"2","N2","T3","Positive/elevated",0.7123,0.2877,"LOW"
26,"2","N2","T3","Positive/elevated",0.6405,0.3595,"LOW"
27,"2","N2","T3","Positive/elevated",0.6568,0.3432,"LOW"
28,"2","N2","T3","Positive/elevated",0.6616,0.3384,"LOW"
29,"2","N2","T3","Positive/elevated",0.6688,0.3312,"LOW"
30,"2","N2","T3","Positive/elevated",0.6279,0.3721,"LOW"
31,"2","N2","T3","Positive/elevated",0.6447,0.3553,"LOW"
32,"2","N2","T3","Positive/elevated",0.6382,0.3618,"LOW"
33,"2","N2","T3","Positive/elevated",0.6138,0.3862,"LOW"
34,"2","N2","T3","Positive/elevated",0.625,0.375,"LOW"
35,"2","N2","T3","Positive/elevated",0.6329,0.3671,"LOW"
36,"2","N2","T3","Positive/elevated",0.6221,0.3779,"LOW"
37,"2","N2","T3","Positive/elevated",0.6263,0.3737,"LOW"
38,"2","N2","T3","Positive/elevated",0.655,0.345,"LOW"
39,"2","N2","T3","Positive/elevated",0.6496,0.3504,"LOW"
40,"2","N2","T3","Positive/elevated",0.6743,0.3257,"LOW"
41,"2","N2","T3","Positive/elevated",0.659,0.341,"LOW"
42,"2","N2","T3","Positive/elevated",0.6704,0.3296,"LOW"
43,"2","N2","T3","Positive/elevated",0.664,0.336,"LOW"
44,"2","N2","T3","Positive/elevated",0.6589,0.3411,"LOW"
45,"2","N2","T3","Positive/elevated",0.6586,0.3414,"LOW"
46,"2","N2","T3","Positive/elevated",0.6541,0.3459,"LOW"
47,"2","N2","T3","Positive/elevated",0.6562,0.3438,"LOW"
48,"2","N2","T3","Positive/elevated",0.6613,0.3387,"LOW"
49,"2","N2","T3","Positive/elevated",0.6651,0.3349,"LOW"
50,"2","N2","T3","Positive/elevated",0.6665,0.3335,"LOW"
51,"2","N2","T3","Positive/elevated",0.6602,0.3398,"LOW"
52,"2","N2","T3","Positive/elevated",0.6603,0.3397,"LOW"
53,"2","N2","T3","Positive/elevated",0.6609,0.3391,"LOW"
54,"2","N2","T3","Positive/elevated",0.6567,0.3433,"LOW"
55,"2","N2","T3","Positive/elevated",0.6644,0.3356,"LOW"
56,"2","N2","T3","Positive/elevated",0.669,0.331,"LOW"
57,"2","N2","T3","Positive/elevated",0.6717,0.3283,"LOW"
58,"2","N2","T3","Positive/elevated",0.66,0.34,"LOW"
59,"2","N2","T3","Positive/elevated",0.6661,0.3339,"LOW"
60,"2","N2","T3","Positive/elevated",0.6728,0.3272,"LOW"
61,"2","N2","T3","Positive/elevated",0.6732,0.3268,"LOW"
62,"2","N2","T3","Positive/elevated",0.6774,0.3226,"LOW"
63,"2","N2","T3","Positive/elevated",0.6728,0.3272,"LOW"
64,"2","N2","T3","Positive/elevated",0.6723,0.3277,"LOW"
65,"2","N2","T3","Positive/elevated",0.672,0.328,"LOW"
66,"2","N2","T3","Positive/elevated",0.6746,0.3254,"LOW"
67,"2","N2","T3","Positive/elevated",0.6829,0.3171,"LOW"
68,"2","N2","T3","Positive/elevated",0.6749,0.3251,"LOW"
69,"2","N2","T3","Positive/elevated",0.679,0.321,"LOW"
70,"2","N2","T3","Positive/elevated",0.6847,0.3153,"LOW"
71,"2","N2","T3","Positive/elevated",0.682,0.318,"LOW"
72,"2","N2","T3","Positive/elevated",0.6721,0.3279,"LOW"
73,"2","N2","T3","Positive/elevated",0.679,0.321,"LOW"
74,"2","N2","T3","Positive/elevated",0.6866,0.3134,"LOW"
75,"2","N2","T3","Positive/elevated",0.6916,0.3084,"LOW"
76,"2","N2","T3","Positive/elevated",0.674,0.326,"LOW"
77,"2","N2","T3","Positive/elevated",0.6795,0.3205,"LOW"
78,"2","N2","T3","Positive/elevated",0.67,0.33,"LOW"
79,"2","N2","T3","Positive/elevated",0.6941,0.3059,"LOW"
80,"2","N2","T3","Positive/elevated",0.6798,0.3202,"LOW"
81,"2","N2","T3","Positive/elevated",0.6878,0.3122,"LOW"
82,"2","N2","T3","Positive/elevated",0.6809,0.3191,"LOW"
83,"2","N2","T3","Positive/elevated",0.6964,0.3036,"LOW"
84,"2","N2","T3","Positive/elevated",0.6907,0.3093,"LOW"
85,"2","N2","T3","Positive/elevated",0.7042,0.2958,"LOW"
86,"2","N2","T3","Positive/elevated",0.691,0.309,"LOW"
87,"2","N2","T3","Positive/elevated",0.6766,0.3234,"LOW"
88,"2","N2","T3","Positive/elevated",0.6218,0.3782,"LOW"
89,"2","N2","T3","Positive/elevated",0.6573,0.3427,"LOW"
90,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
91,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
92,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
93,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
94,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
95,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
96,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
97,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
98,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
99,"2","N2","T3","Positive/elevated",0.7194,0.2806,"LOW"
0,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
1,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
2,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
3,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
4,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
5,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
6,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
7,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
8,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
9,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
10,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
11,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
12,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
13,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
14,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
15,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
16,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
17,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
18,"1","Other/Unknown","T3","Positive/elevated",0.3415,0.6585,"HIGH"
19,"1","Other/Unknown","T3","Positive/elevated",0.3401,0.6599,"HIGH"
20,"1","Other/Unknown","T3","Positive/elevated",0.3401,0.6599,"HIGH"
21,"1","Other/Unknown","T3","Positive/elevated",0.3421,0.6579,"HIGH"
22,"1","Other/Unknown","T3","Positive/elevated",0.3429,0.6571,"HIGH"
23,"1","Other/Unknown","T3","Positive/elevated",0.3452,0.6548,"HIGH"
24,"1","Other/Unknown","T3","Positive/elevated",0.3348,0.6652,"HIGH"
25,"1","Other/Unknown","T3","Positive/elevated",0.3254,0.6746,"HIGH"
26,"1","Other/Unknown","T3","Positive/elevated",0.3057,0.6943,"HIGH"
27,"1","Other/Unknown","T3","Positive/elevated",0.3039,0.6961,"HIGH"
28,"1","Other/Unknown","T3","Positive/elevated",0.2919,0.7081,"HIGH"
29,"1","Other/Unknown","T3","Positive/elevated",0.2731,0.7269,"HIGH"
30,"1","Other/Unknown","T3","Positive/elevated",0.253,0.747,"HIGH"
31,"1","Other/Unknown","T3","Positive/elevated",0.2569,0.7431,"HIGH"
32,"1","Other/Unknown","T3","Positive/elevated",0.2529,0.7471,"HIGH"
33,"1","Other/Unknown","T3","Positive/elevated",0.2553,0.7447,"HIGH"
34,"1","Other/Unknown","T3","Positive/elevated",0.263,0.737,"HIGH"
35,"1","Other/Unknown","T3","Positive/elevated",0.2719,0.7281,"HIGH"
36,"1","Other/Unknown","T3","Positive/elevated",0.2826,0.7174,"HIGH"
37,"1","Other/Unknown","T3","Positive/elevated",0.2992,0.7008,"HIGH"
38,"1","Other/Unknown","T3","Positive/elevated",0.3189,0.6811,"HIGH"
39,"1","Other/Unknown","T3","Positive/elevated",0.3463,0.6537,"HIGH"
40,"1","Other/Unknown","T3","Positive/elevated",0.3995,0.6005,"HIGH"
41,"1","Other/Unknown","T3","Positive/elevated",0.4324,0.5676,"HIGH"
42,"1","Other/Unknown","T3","Positive/elevated",0.4124,0.5876,"HIGH"
43,"1","Other/Unknown","T3","Positive/elevated",0.473,0.527,"HIGH"
44,"1","Other/Unknown","T3","Positive/elevated",0.4694,0.5306,"HIGH"
45,"1","Other/Unknown","T3","Positive/elevated",0.4107,0.5893,"HIGH"
46,"1","Other/Unknown","T3","Positive/elevated",0.3864,0.6136,"HIGH"
47,"1","Other/Unknown","T3","Positive/elevated",0.4048,0.5952,"HIGH"
48,"1","Other/Unknown","T3","Positive/elevated",0.3936,0.6064,"HIGH"
49,"1","Other/Unknown","T3","Positive/elevated",0.4444,0.5556,"HIGH"
50,"1","Other/Unknown","T3","Positive/elevated",0.4566,0.5434,"HIGH"
51,"1","Other/Unknown","T3","Positive/elevated",0.4153,0.5847,"HIGH"
52,"1","Other/Unknown","T3","Positive/elevated",0.4116,0.5884,"HIGH"
53,"1","Other/Unknown","T3","Positive/elevated",0.3909,0.6091,"HIGH"
54,"1","Other/Unknown","T3","Positive/elevated",0.4274,0.5726,"HIGH"
55,"1","Other/Unknown","T3","Positive/elevated",0.4577,0.5423,"HIGH"
56,"1","Other/Unknown","T3","Positive/elevated",0.4457,0.5543,"HIGH"
57,"1","Other/Unknown","T3","Positive/elevated",0.4542,0.5458,"HIGH"
58,"1","Other/Unknown","T3","Positive/elevated",0.5202,0.4798,"LOW"
59,"1","Other/Unknown","T3","Positive/elevated",0.4692,0.5308,"HIGH"
60,"1","Other/Unknown","T3","Positive/elevated",0.4514,0.5486,"HIGH"
61,"1","Other/Unknown","T3","Positive/elevated",0.4763,0.5237,"HIGH"
62,"1","Other/Unknown","T3","Positive/elevated",0.477,0.523,"HIGH"
63,"1","Other/Unknown","T3","Positive/elevated",0.4927,0.5073,"HIGH"
64,"1","Other/Unknown","T3","Positive/elevated",0.4776,0.5224,"HIGH"
65,"1","Other/Unknown","T3","Positive/elevated",0.4823,0.5177,"HIGH"
66,"1","Other/Unknown","T3","Positive/elevated",0.4405,0.5595,"HIGH"
67,"1","Other/Unknown","T3","Positive/elevated",0.4515,0.5485,"HIGH"
68,"1","Other/Unknown","T3","Positive/elevated",0.5124,0.4876,"LOW"
69,"1","Other/Unknown","T3","Positive/elevated",0.4605,0.5395,"HIGH"
70,"1","Other/Unknown","T3","Positive/elevated",0.5154,0.4846,"LOW"
71,"1","Other/Unknown","T3","Positive/elevated",0.4973,0.5027,"HIGH"
72,"1","Other/Unknown","T3","Positive/elevated",0.5818,0.4182,"LOW"
73,"1","Other/Unknown","T3","Positive/elevated",0.5912,0.4088,"LOW"
74,"1","Other/Unknown","T3","Positive/elevated",0.558,0.442,"LOW"
75,"1","Other/Unknown","T3","Positive/elevated",0.5277,0.4723,"LOW"
76,"1","Other/Unknown","T3","Positive/elevated",0.5034,0.4966,"LOW"
77,"1","Other/Unknown","T3","Positive/elevated",0.5352,0.4648,"LOW"
78,"1","Other/Unknown","T3","Positive/elevated",0.5225,0.4775,"LOW"
79,"1","Other/Unknown","T3","Positive/elevated",0.5109,0.4891,"LOW"
80,"1","Other/Unknown","T3","Positive/elevated",0.5561,0.4439,"LOW"
81,"1","Other/Unknown","T3","Positive/elevated",0.5487,0.4513,"LOW"
82,"1","Other/Unknown","T3","Positive/elevated",0.5665,0.4335,"LOW"
83,"1","Other/Unknown","T3","Positive/elevated",0.5359,0.4641,"LOW"
84,"1","Other/Unknown","T3","Positive/elevated",0.4669,0.5331,"HIGH"
85,"1","Other/Unknown","T3","Positive/elevated",0.4772,0.5228,"HIGH"
86,"1","Other/Unknown","T3","Positive/elevated",0.5858,0.4142,"LOW"
87,"1","Other/Unknown","T3","Positive/elevated",0.6305,0.3695,"LOW"
88,"1","Other/Unknown","T3","Positive/elevated",0.6129,0.3871,"LOW"
89,"1","Other/Unknown","T3","Positive/elevated",0.5169,0.4831,"LOW"
90,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
91,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
92,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
93,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
94,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
95,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
96,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
97,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
98,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
99,"1","Other/Unknown","T3","Positive/elevated",0.6027,0.3973,"LOW"
0,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
1,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
2,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
3,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
4,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
5,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
6,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
7,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
8,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
9,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
10,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
11,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
12,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
13,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
14,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
15,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
16,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
17,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
18,"2","Other/Unknown","T3","Positive/elevated",0.4765,0.5235,"HIGH"
19,"2","Other/Unknown","T3","Positive/elevated",0.477,0.523,"HIGH"
20,"2","Other/Unknown","T3","Positive/elevated",0.477,0.523,"HIGH"
21,"2","Other/Unknown","T3","Positive/elevated",0.4821,0.5179,"HIGH"
22,"2","Other/Unknown","T3","Positive/elevated",0.4829,0.5171,"HIGH"
23,"2","Other/Unknown","T3","Positive/elevated",0.4853,0.5147,"HIGH"
24,"2","Other/Unknown","T3","Positive/elevated",0.4625,0.5375,"HIGH"
25,"2","Other/Unknown","T3","Positive/elevated",0.4289,0.5711,"HIGH"
26,"2","Other/Unknown","T3","Positive/elevated",0.4035,0.5965,"HIGH"
27,"2","Other/Unknown","T3","Positive/elevated",0.3823,0.6177,"HIGH"
28,"2","Other/Unknown","T3","Positive/elevated",0.3655,0.6345,"HIGH"
29,"2","Other/Unknown","T3","Positive/elevated",0.3332,0.6668,"HIGH"
30,"2","Other/Unknown","T3","Positive/elevated",0.3108,0.6892,"HIGH"
31,"2","Other/Unknown","T3","Positive/elevated",0.3014,0.6986,"HIGH"
32,"2","Other/Unknown","T3","Positive/elevated",0.2796,0.7204,"HIGH"
33,"2","Other/Unknown","T3","Positive/elevated",0.2536,0.7464,"HIGH"
34,"2","Other/Unknown","T3","Positive/elevated",0.2431,0.7569,"HIGH"
35,"2","Other/Unknown","T3","Positive/elevated",0.2469,0.7531,"HIGH"
36,"2","Other/Unknown","T3","Positive/elevated",0.2496,0.7504,"HIGH"
37,"2","Other/Unknown","T3","Positive/elevated",0.2722,0.7278,"HIGH"
38,"2","Other/Unknown","T3","Positive/elevated",0.3472,0.6528,"HIGH"
39,"2","Other/Unknown","T3","Positive/elevated",0.2812,0.7188,"HIGH"
40,"2","Other/Unknown","T3","Positive/elevated",0.2681,0.7319,"HIGH"
41,"2","Other/Unknown","T3","Positive/elevated",0.2536,0.7464,"HIGH"
42,"2","Other/Unknown","T3","Positive/elevated",0.2514,0.7486,"HIGH"
43,"2","Other/Unknown","T3","Positive/elevated",0.2666,0.7334,"HIGH"
44,"2","Other/Unknown","T3","Positive/elevated",0.2654,0.7346,"HIGH"
45,"2","Other/Unknown","T3","Positive/elevated",0.2785,0.7215,"HIGH"
46,"2","Other/Unknown","T3","Positive/elevated",0.327,0.673,"HIGH"
47,"2","Other/Unknown","T3","Positive/elevated",0.3273,0.6727,"HIGH"
48,"2","Other/Unknown","T3","Positive/elevated",0.3704,0.6296,"HIGH"
49,"2","Other/Unknown","T3","Positive/elevated",0.3567,0.6433,"HIGH"
50,"2","Other/Unknown","T3","Positive/elevated",0.3157,0.6843,"HIGH"
51,"2","Other/Unknown","T3","Positive/elevated",0.3233,0.6767,"HIGH"
52,"2","Other/Unknown","T3","Positive/elevated",0.3541,0.6459,"HIGH"
53,"2","Other/Unknown","T3","Positive/elevated",0.3617,0.6383,"HIGH"
54,"2","Other/Unknown","T3","Positive/elevated",0.357,0.643,"HIGH"
55,"2","Other/Unknown","T3","Positive/elevated",0.3544,0.6456,"HIGH"
56,"2","Other/Unknown","T3","Positive/elevated",0.3848,0.6152,"HIGH"
57,"2","Other/Unknown","T3","Positive/elevated",0.3882,0.6118,"HIGH"
58,"2","Other/Unknown","T3","Positive/elevated",0.35,0.65,"HIGH"
59,"2","Other/Unknown","T3","Positive/elevated",0.3366,0.6634,"HIGH"
60,"2","Other/Unknown","T3","Positive/elevated",0.3534,0.6466,"HIGH"
61,"2","Other/Unknown","T3","Positive/elevated",0.3586,0.6414,"HIGH"
62,"2","Other/Unknown","T3","Positive/elevated",0.4039,0.5961,"HIGH"
63,"2","Other/Unknown","T3","Positive/elevated",0.4522,0.5478,"HIGH"
64,"2","Other/Unknown","T3","Positive/elevated",0.4479,0.5521,"HIGH"
65,"2","Other/Unknown","T3","Positive/elevated",0.4063,0.5937,"HIGH"
66,"2","Other/Unknown","T3","Positive/elevated",0.3912,0.6088,"HIGH"
67,"2","Other/Unknown","T3","Positive/elevated",0.4592,0.5408,"HIGH"
68,"2","Other/Unknown","T3","Positive/elevated",0.3832,0.6168,"HIGH"
69,"2","Other/Unknown","T3","Positive/elevated",0.4357,0.5643,"HIGH"
70,"2","Other/Unknown","T3","Positive/elevated",0.4155,0.5845,"HIGH"
71,"2","Other/Unknown","T3","Positive/elevated",0.4914,0.5086,"HIGH"
72,"2","Other/Unknown","T3","Positive/elevated",0.4359,0.5641,"HIGH"
73,"2","Other/Unknown","T3","Positive/elevated",0.5097,0.4903,"LOW"
74,"2","Other/Unknown","T3","Positive/elevated",0.4604,0.5396,"HIGH"
75,"2","Other/Unknown","T3","Positive/elevated",0.416,0.584,"HIGH"
76,"2","Other/Unknown","T3","Positive/elevated",0.4611,0.5389,"HIGH"
77,"2","Other/Unknown","T3","Positive/elevated",0.443,0.557,"HIGH"
78,"2","Other/Unknown","T3","Positive/elevated",0.4568,0.5432,"HIGH"
79,"2","Other/Unknown","T3","Positive/elevated",0.4478,0.5522,"HIGH"
80,"2","Other/Unknown","T3","Positive/elevated",0.5026,0.4974,"LOW"
81,"2","Other/Unknown","T3","Positive/elevated",0.4331,0.5669,"HIGH"
82,"2","Other/Unknown","T3","Positive/elevated",0.3841,0.6159,"HIGH"
83,"2","Other/Unknown","T3","Positive/elevated",0.4625,0.5375,"HIGH"
84,"2","Other/Unknown","T3","Positive/elevated",0.3919,0.6081,"HIGH"
85,"2","Other/Unknown","T3","Positive/elevated",0.4864,0.5136,"HIGH"
86,"2","Other/Unknown","T3","Positive/elevated",0.478,0.522,"HIGH"
87,"2","Other/Unknown","T3","Positive/elevated",0.4324,0.5676,"HIGH"
88,"2","Other/Unknown","T3","Positive/elevated",0.5267,0.4733,"LOW"
89,"2","Other/Unknown","T3","Positive/elevated",0.4917,0.5083,"HIGH"
90,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
91,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
92,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
93,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
94,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
95,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
96,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
97,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
98,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
99,"2","Other/Unknown","T3","Positive/elevated",0.4494,0.5506,"HIGH"
0,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
1,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
2,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
3,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
4,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
5,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
6,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
