"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
90,"2","Other/Unknown","T1",0.943,0.057,"LOW"
91,"2","Other/Unknown","T1",0.943,0.057,"LOW"
92,"2","Other/Unknown","T1",0.943,0.057,"LOW"
93,"2","Other/Unknown","T1",0.943,0.057,"LOW"
94,"2","Other/Unknown","T1",0.943,0.057,"LOW"
95,"2","Other/Unknown","T1",0.943,0.057,"LOW"
96,"2","Other/Unknown","T1",0.943,0.057,"LOW"
97,"2","Other/Unknown","T1",0.943,0.057,"LOW"
98,"2","Other/Unknown","T1",0.943,0.057,"LOW"
99,"2","Other/Unknown","T1",0.943,0.057,"LOW"
0,"1","N0","T2",0.9182,0.0818,"LOW"
1,"1","N0","T2",0.9182,0.0818,"LOW"
2,"1","N0","T2",0.9182,0.0818,"LOW"
3,"1","N0","T2",0.9182,0.0818,"LOW"
4,"1","N0","T2",0.9182,0.0818,"LOW"
5,"1","N0","T2",0.9182,0.0818,"LOW"
6,"1","N0","T2",0.9182,0.0818,"LOW"
7,"1","N0","T2",0.9182,0.0818,"LOW"
8,"1","N0","T2",0.9182,0.0818,"LOW"
9,"1","N0","T2",0.9182,0.0818,"LOW"
10,"1","N0","T2",0.9182,0.0818,"LOW"
11,"1","N0","T2",0.9182,0.0818,"LOW"
12,"1","N0","T2",0.9182,0.0818,"LOW"
13,"1","N0","T2",0.9182,0.0818,"LOW"
14,"1","N0","T2",0.9182,0.0818,"LOW"
15,"1","N0","T2",0.9182,0.0818,"LOW"
16,"1","N0","T2",0.9182,0.0818,"LOW"
17,"1","N0","T2",0.9182,0.0818,"LOW"
18,"1","N0","T2",0.9182,0.0818,"LOW"
19,"1","N0","T2",0.9182,0.0818,"LOW"
20,"1","N0","T2",0.9182,0.0818,"LOW"
21,"1","N0","T2",0.9182,0.0818,"LOW"
22,"1","N0","T2",0.9182,0.0818,"LOW"
23,"1","N0","T2",0.906,0.094,"LOW"
24,"1","N0","T2",0.906,0.094,"LOW"
25,"1","N0","T2",0.9486,0.0514,"LOW"
26,"1","N0","T2",0.9523,0.0477,"LOW"
27,"1","N0","T2",0.9533,0.0467,"LOW"
28,"1","N0","T2",0.9533,0.0467,"LOW"
29,"1","N0","T2",0.9533,0.0467,"LOW"
30,"1","N0","T2",0.9533,0.0467,"LOW"
31,"1","N0","T2",0.9499,0.0501,"LOW"
32,"1","N0","T2",0.9498,0.0502,"LOW"
33,"1","N0","T2",0.9256,0.0744,"LOW"
34,"1","N0","T2",0.9058,0.0942,"LOW"
35,"1","N0","T2",0.9226,0.0774,"LOW"
36,"1","N0","T2",0.9311,0.0689,"LOW"
37,"1","N0","T2",0.9391,0.0609,"LOW"
38,"1","N0","T2",0.9346,0.0654,"LOW"
39,"1","N0","T2",0.9326,0.0674,"LOW"
40,"1","N0","T2",0.9123,0.0877,"LOW"
41,"1","N0","T2",0.9461,0.0539,"LOW"
42,"1","N0","T2",0.9468,0.0532,"LOW"
43,"1","N0","T2",0.9465,0.0535,"LOW"
44,"1","N0","T2",0.9463,0.0537,"LOW"
45,"1","N0","T2",0.9481,0.0519,"LOW"
46,"1","N0","T2",0.9443,0.0557,"LOW"
47,"1","N0","T2",0.9451,0.0549,"LOW"
48,"1","N0","T2",0.9447,0.0553,"LOW"
49,"1","N0","T2",0.9467,0.0533,"LOW"
50,"1","N0","T2",0.9469,0.0531,"LOW"
51,"1","N0","T2",0.9479,0.0521,"LOW"
52,"1","N0","T2",0.947,0.053,"LOW"
53,"1","N0","T2",0.95,0.05,"LOW"
54,"1","N0","T2",0.9509,0.0491,"LOW"
55,"1","N0","T2",0.9498,0.0502,"LOW"
56,"1","N0","T2",0.9498,0.0502,"LOW"
57,"1","N0","T2",0.949,0.051,"LOW"
58,"1","N0","T2",0.9477,0.0523,"LOW"
59,"1","N0","T2",0.9473,0.0527,"LOW"
60,"1","N0","T2",0.948,0.052,"LOW"
61,"1","N0","T2",0.9475,0.0525,"LOW"
62,"1","N0","T2",0.9469,0.0531,"LOW"
63,"1","N0","T2",0.9481,0.0519,"LOW"
64,"1","N0","T2",0.9495,0.0505,"LOW"
65,"1","N0","T2",0.9496,0.0504,"LOW"
66,"1","N0","T2",0.9522,0.0478,"LOW"
67,"1","N0","T2",0.9525,0.0475,"LOW"
68,"1","N0","T2",0.9528,0.0472,"LOW"
69,"1","N0","T2",0.9541,0.0459,"LOW"
70,"1","N0","T2",0.9517,0.0483,"LOW"
71,"1","N0","T2",0.9533,0.0467,"LOW"
72,"1","N0","T2",0.9529,0.0471,"LOW"
73,"1","N0","T2",0.9537,0.0463,"LOW"
74,"1","N0","T2",0.952,0.048,"LOW"
75,"1","N0","T2",0.9527,0.0473,"LOW"
76,"1","N0","T2",0.9522,0.0478,"LOW"
77,"1","N0","T2",0.9532,0.0468,"LOW"
78,"1","N0","T2",0.953,0.047,"LOW"
79,"1","N0","T2",0.9528,0.0472,"LOW"
80,"1","N0","T2",0.9515,0.0485,"LOW"
81,"1","N0","T2",0.9522,0.0478,"LOW"
82,"1","N0","T2",0.9533,0.0467,"LOW"
83,"1","N0","T2",0.955,0.045,"LOW"
84,"1","N0","T2",0.9545,0.0455,"LOW"
85,"1","N0","T2",0.9537,0.0463,"LOW"
86,"1","N0","T2",0.9528,0.0472,"LOW"
87,"1","N0","T2",0.9547,0.0453,"LOW"
88,"1","N0","T2",0.9536,0.0464,"LOW"
89,"1","N0","T2",0.957,0.043,"LOW"
90,"1","N0","T2",0.9594,0.0406,"LOW"
91,"1","N0","T2",0.9594,0.0406,"LOW"
92,"1","N0","T2",0.9594,0.0406,"LOW"
93,"1","N0","T2",0.9594,0.0406,"LOW"
94,"1","N0","T2",0.9594,0.0406,"LOW"
95,"1","N0","T2",0.9594,0.0406,"LOW"
96,"1","N0","T2",0.9594,0.0406,"LOW"
97,"1","N0","T2",0.9594,0.0406,"LOW"
98,"1","N0","T2",0.9594,0.0406,"LOW"
99,"1","N0","T2",0.9594,0.0406,"LOW"
0,"2","N0","T2",0.8422,0.1578,"LOW"
1,"2","N0","T2",0.8422,0.1578,"LOW"
2,"2","N0","T2",0.8422,0.1578,"LOW"
3,"2","N0","T2",0.8422,0.1578,"LOW"
4,"2","N0","T2",0.8422,0.1578,"LOW"
5,"2","N0","T2",0.8422,0.1578,"LOW"
6,"2","N0","T2",0.8422,0.1578,"LOW"
7,"2","N0","T2",0.8422,0.1578,"LOW"
8,"2","N0","T2",0.8422,0.1578,"LOW"
9,"2","N0","T2",0.8422,0.1578,"LOW"
10,"2","N0","T2",0.8422,0.1578,"LOW"
11,"2","N0","T2",0.8422,0.1578,"LOW"
12,"2","N0","T2",0.8422,0.1578,"LOW"
13,"2","N0","T2",0.8422,0.1578,"LOW"
14,"2","N0","T2",0.8422,0.1578,"LOW"
15,"2","N0","T2",0.8422,0.1578,"LOW"
16,"2","N0","T2",0.8422,0.1578,"LOW"
17,"2","N0","T2",0.8422,0.1578,"LOW"
18,"2","N0","T2",0.8422,0.1578,"LOW"
19,"2","N0","T2",0.8422,0.1578,"LOW"
20,"2","N0","T2",0.8422,0.1578,"LOW"
21,"2","N0","T2",0.8422,0.1578,"LOW"
22,"2","N0","T2",0.8422,0.1578,"LOW"
23,"2","N0","T2",0.795,0.205,"LOW"
24,"2","N0","T2",0.793,0.207,"LOW"
25,"2","N0","T2",0.9162,0.0838,"LOW"
26,"2","N0","T2",0.9309,0.0691,"LOW"
27,"2","N0","T2",0.9376,0.0624,"LOW"
28,"2","N0","T2",0.9403,0.0597,"LOW"
29,"2","N0","T2",0.9403,0.0597,"LOW"
30,"2","N0","T2",0.9398,0.0602,"LOW"
31,"2","N0","T2",0.9232,0.0768,"LOW"
32,"2","N0","T2",0.9229,0.0771,"LOW"
33,"2","N0","T2",0.9379,0.0621,"LOW"
34,"2","N0","T2",0.9373,0.0627,"LOW"
35,"2","N0","T2",0.9263,0.0737,"LOW"
36,"2","N0","T2",0.9419,0.0581,"LOW"
37,"2","N0","T2",0.9343,0.0657,"LOW"
38,"2","N0","T2",0.9447,0.0553,"LOW"
39,"2","N0","T2",0.9436,0.0564,"LOW"
40,"2","N0","T2",0.9131,0.0869,"LOW"
41,"2","N0","T2",0.9519,0.0481,"LOW"
42,"2","N0","T2",0.9519,0.0481,"LOW"
43,"2","N0","T2",0.9517,0.0483,"LOW"
44,"2","N0","T2",0.9514,0.0486,"LOW"
45,"2","N0","T2",0.9447,0.0553,"LOW"
46,"2","N0","T2",0.9328,0.0672,"LOW"
47,"2","N0","T2",0.9404,0.0596,"LOW"
48,"2","N0","T2",0.9358,0.0642,"LOW"
49,"2","N0","T2",0.9319,0.0681,"LOW"
50,"2","N0","T2",0.9338,0.0662,"LOW"
51,"2","N0","T2",0.9355,0.0645,"LOW"
52,"2","N0","T2",0.9387,0.0613,"LOW"
53,"2","N0","T2",0.9444,0.0556,"LOW"
54,"2","N0","T2",0.9445,0.0555,"LOW"
55,"2","N0","T2",0.9461,0.0539,"LOW"
56,"2","N0","T2",0.947,0.053,"LOW"
57,"2","N0","T2",0.9484,0.0516,"LOW"
58,"2","N0","T2",0.9474,0.0526,"LOW"
59,"2","N0","T2",0.9451,0.0549,"LOW"
60,"2","N0","T2",0.9452,0.0548,"LOW"
61,"2","N0","T2",0.9443,0.0557,"LOW"
62,"2","N0","T2",0.9429,0.0571,"LOW"
63,"2","N0","T2",0.9427,0.0573,"LOW"
64,"2","N0","T2",0.9436,0.0564,"LOW"
65,"2","N0","T2",0.9436,0.0564,"LOW"
66,"2","N0","T2",0.95,0.05,"LOW"
67,"2","N0","T2",0.9493,0.0507,"LOW"
68,"2","N0","T2",0.9496,0.0504,"LOW"
69,"2","N0","T2",0.9517,0.0483,"LOW"
70,"2","N0","T2",0.9489,0.0511,"LOW"
71,"2","N0","T2",0.9477,0.0523,"LOW"
72,"2","N0","T2",0.947,0.053,"LOW"
73,"2","N0","T2",0.9473,0.0527,"LOW"
74,"2","N0","T2",0.9475,0.0525,"LOW"
75,"2","N0","T2",0.9471,0.0529,"LOW"
76,"2","N0","T2",0.9451,0.0549,"LOW"
77,"2","N0","T2",0.9506,0.0494,"LOW"
78,"2","N0","T2",0.9487,0.0513,"LOW"
79,"2","N0","T2",0.9493,0.0507,"LOW"
80,"2","N0","T2",0.9482,0.0518,"LOW"
81,"2","N0","T2",0.9493,0.0507,"LOW"
82,"2","N0","T2",0.9482,0.0518,"LOW"
83,"2","N0","T2",0.9492,0.0508,"LOW"
84,"2","N0","T2",0.9481,0.0519,"LOW"
85,"2","N0","T2",0.9483,0.0517,"LOW"
86,"2","N0","T2",0.9487,0.0513,"LOW"
87,"2","N0","T2",0.9485,0.0515,"LOW"
88,"2","N0","T2",0.9473,0.0527,"LOW"
89,"2","N0","T2",0.9496,0.0504,"LOW"
90,"2","N0","T2",0.9549,0.0451,"LOW"
91,"2","N0","T2",0.9549,0.0451,"LOW"
92,"2","N0","T2",0.9549,0.0451,"LOW"
93,"2","N0","T2",0.9549,0.0451,"LOW"
94,"2","N0","T2",0.9549,0.0451,"LOW"
95,"2","N0","T2",0.9549,0.0451,"LOW"
96,"2","N0","T2",0.9549,0.0451,"LOW"
97,"2","N0","T2",0.9549,0.0451,"LOW"
98,"2","N0","T2",0.9549,0.0451,"LOW"
99,"2","N0","T2",0.9549,0.0451,"LOW"
0,"1","N1","T2",0.7426,0.2574,"LOW"
1,"1","N1","T2",0.7426,0.2574,"LOW"
2,"1","N1","T2",0.7426,0.2574,"LOW"
3,"1","N1","T2",0.7426,0.2574,"LOW"
4,"1","N1","T2",0.7426,0.2574,"LOW"
5,"1","N1","T2",0.7426,0.2574,"LOW"
6,"1","N1","T2",0.7426,0.2574,"LOW"
7,"1","N1","T2",0.7426,0.2574,"LOW"
8,"1","N1","T2",0.7426,0.2574,"LOW"
9,"1","N1","T2",0.7426,0.2574,"LOW"
10,"1","N1","T2",0.7426,0.2574,"LOW"
11,"1","N1","T2",0.7426,0.2574,"LOW"
12,"1","N1","T2",0.7426,0.2574,"LOW"
13,"1","N1","T2",0.7426,0.2574,"LOW"
14,"1","N1","T2",0.7426,0.2574,"LOW"
15,"1","N1","T2",0.7426,0.2574,"LOW"
16,"1","N1","T2",0.7426,0.2574,"LOW"
17,"1","N1","T2",0.7426,0.2574,"LOW"
18,"1","N1","T2",0.7426,0.2574,"LOW"
19,"1","N1","T2",0.7426,0.2574,"LOW"
20,"1","N1","T2",0.7366,0.2634,"LOW"
21,"1","N1","T2",0.7366,0.2634,"LOW"
22,"1","N1","T2",0.7366,0.2634,"LOW"
23,"1","N1","T2",0.7366,0.2634,"LOW"
24,"1","N1","T2",0.7366,0.2634,"LOW"
25,"1","N1","T2",0.7366,0.2634,"LOW"
26,"1","N1","T2",0.7366,0.2634,"LOW"
27,"1","N1","T2",0.7366,0.2634,"LOW"
28,"1","N1","T2",0.7386,0.2614,"LOW"
29,"1","N1","T2",0.7668,0.2332,"LOW"
30,"1","N1","T2",0.7668,0.2332,"LOW"
31,"1","N1","T2",0.7666,0.2334,"LOW"
32,"1","N1","T2",0.7666,0.2334,"LOW"
33,"1","N1","T2",0.7656,0.2344,"LOW"
34,"1","N1","T2",0.7666,0.2334,"LOW"
35,"1","N1","T2",0.7474,0.2526,"LOW"
36,"1","N1","T2",0.7354,0.2646,"LOW"
37,"1","N1","T2",0.7219,0.2781,"LOW"
38,"1","N1","T2",0.7483,0.2517,"LOW"
39,"1","N1","T2",0.7605,0.2395,"LOW"
40,"1","N1","T2",0.7755,0.2245,"LOW"
41,"1","N1","T2",0.7453,0.2547,"LOW"
42,"1","N1","T2",0.674,0.326,"LOW"
43,"1","N1","T2",0.8161,0.1839,"LOW"
44,"1","N1","T2",0.8465,0.1535,"LOW"
45,"1","N1","T2",0.8461,0.1539,"LOW"
46,"1","N1","T2",0.7871,0.2129,"LOW"
47,"1","N1","T2",0.7609,0.2391,"LOW"
48,"1","N1","T2",0.7295,0.2705,"LOW"
49,"1","N1","T2",0.8295,0.1705,"LOW"
50,"1","N1","T2",0.8092,0.1908,"LOW"
51,"1","N1","T2",0.7996,0.2004,"LOW"
52,"1","N1","T2",0.7885,0.2115,"LOW"
53,"1","N1","T2",0.8255,0.1745,"LOW"
54,"1","N1","T2",0.8266,0.1734,"LOW"
55,"1","N1","T2",0.7966,0.2034,"LOW"
56,"1","N1","T2",0.8016,0.1984,"LOW"
57,"1","N1","T2",0.7951,0.2049,"LOW"
58,"1","N1","T2",0.8002,0.1998,"LOW"
59,"1","N1","T2",0.8039,0.1961,"LOW"
60,"1","N1","T2",0.7626,0.2374,"LOW"
61,"1","N1","T2",0.7778,0.2222,"LOW"
62,"1","N1","T2",0.7653,0.2347,"LOW"
63,"1","N1","T2",0.7718,0.2282,"LOW"
64,"1","N1","T2",0.7716,0.2284,"LOW"
65,"1","N1","T2",0.7361,0.2639,"LOW"
66,"1","N1","T2",0.76,0.24,"LOW"
67,"1","N1","T2",0.7276,0.2724,"LOW"
68,"1","N1","T2",0.7339,0.2661,"LOW"
69,"1","N1","T2",0.753,0.247,"LOW"
70,"1","N1","T2",0.7573,0.2427,"LOW"
71,"1","N1","T2",0.7791,0.2209,"LOW"
72,"1","N1","T2",0.784,0.216,"LOW"
73,"1","N1","T2",0.7888,0.2112,"LOW"
74,"1","N1","T2",0.7886,0.2114,"LOW"
75,"1","N1","T2",0.8058,0.1942,"LOW"
76,"1","N1","T2",0.8186,0.1814,"LOW"
77,"1","N1","T2",0.8046,0.1954,"LOW"
78,"1","N1","T2",0.7691,0.2309,"LOW"
79,"1","N1","T2",0.7705,0.2295,"LOW"
80,"1","N1","T2",0.77,0.23,"LOW"
81,"1","N1","T2",0.7751,0.2249,"LOW"
82,"1","N1","T2",0.7496,0.2504,"LOW"
83,"1","N1","T2",0.717,0.283,"LOW"
84,"1","N1","T2",0.7657,0.2343,"LOW"
85,"1","N1","T2",0.7669,0.2331,"LOW"
86,"1","N1","T2",0.7558,0.2442,"LOW"
87,"1","N1","T2",0.6922,0.3078,"LOW"
88,"1","N1","T2",0.6056,0.3944,"LOW"
89,"1","N1","T2",0.7239,0.2761,"LOW"
90,"1","N1","T2",0.6935,0.3065,"LOW"
91,"1","N1","T2",0.6935,0.3065,"LOW"
92,"1","N1","T2",0.6935,0.3065,"LOW"
93,"1","N1","T2",0.6935,0.3065,"LOW"
94,"1","N1","T2",0.6935,0.3065,"LOW"
95,"1","N1","T2",0.6935,0.3065,"LOW"
96,"1","N1","T2",0.6935,0.3065,"LOW"
97,"1","N1","T2",0.6935,0.3065,"LOW"
98,"1","N1","T2",0.6935,0.3065,"LOW"
99,"1","N1","T2",0.6935,0.3065,"LOW"
0,"2","N1","T2",0.7158,0.2842,"LOW"
1,"2","N1","T2",0.7158,0.2842,"LOW"
2,"2","N1","T2",0.7158,0.2842,"LOW"
3,"2","N1","T2",0.7158,0.2842,"LOW"
4,"2","N1","T2",0.7158,0.2842,"LOW"
5,"2","N1","T2",0.7158,0.2842,"LOW"
6,"2","N1","T2",0.7158,0.2842,"LOW"
7,"2","N1","T2",0.7158,0.2842,"LOW"
8,"2","N1","T2",0.7158,0.2842,"LOW"
9,"2","N1","T2",0.7158,0.2842,"LOW"
10,"2","N1","T2",0.7158,0.2842,"LOW"
11,"2","N1","T2",0.7158,0.2842,"LOW"
12,"2","N1","T2",0.7158,0.2842,"LOW"
13,"2","N1","T2",0.7158,0.2842,"LOW"
14,"2","N1","T2",0.7158,0.2842,"LOW"
15,"2","N1","T2",0.7158,0.2842,"LOW"
16,"2","N1","T2",0.7158,0.2842,"LOW"
17,"2","N1","T2",0.7158,0.2842,"LOW"
18,"2","N1","T2",0.7158,0.2842,"LOW"
19,"2","N1","T2",0.7158,0.2842,"LOW"
20,"2","N1","T2",0.7078,0.2922,"LOW"
21,"2","N1","T2",0.7078,0.2922,"LOW"
22,"2","N1","T2",0.7078,0.2922,"LOW"
23,"2","N1","T2",0.7078,0.2922,"LOW"
24,"2","N1","T2",0.7078,0.2922,"LOW"
25,"2","N1","T2",0.7086,0.2914,"LOW"
26,"2","N1","T2",0.7086,0.2914,"LOW"
27,"2","N1","T2",0.7086,0.2914,"LOW"
28,"2","N1","T2",0.7106,0.2894,"LOW"
29,"2","N1","T2",0.7403,0.2597,"LOW"
30,"2","N1","T2",0.7403,0.2597,"LOW"
31,"2","N1","T2",0.7401,0.2599,"LOW"
32,"2","N1","T2",0.7401,0.2599,"LOW"
33,"2","N1","T2",0.7401,0.2599,"LOW"
34,"2","N1","T2",0.7401,0.2599,"LOW"
35,"2","N1","T2",0.6376,0.3624,"LOW"
36,"2","N1","T2",0.629,0.371,"LOW"
37,"2","N1","T2",0.5982,0.4018,"LOW"
38,"2","N1","T2",0.6189,0.3811,"LOW"
39,"2","N1","T2",0.6416,0.3584,"LOW"
40,"2","N1","T2",0.7732,0.2268,"LOW"
41,"2","N1","T2",0.7954,0.2046,"LOW"
42,"2","N1","T2",0.6741,0.3259,"LOW"
43,"2","N1","T2",0.7575,0.2425,"LOW"
44,"2","N1","T2",0.8089,0.1911,"LOW"
45,"2","N1","T2",0.8079,0.1921,"LOW"
46,"2","N1","T2",0.7514,0.2486,"LOW"
47,"2","N1","T2",0.6968,0.3032,"LOW"
48,"2","N1","T2",0.6996,0.3004,"LOW"
49,"2","N1","T2",0.8106,0.1894,"LOW"
50,"2","N1","T2",0.8042,0.1958,"LOW"
51,"2","N1","T2",0.7912,0.2088,"LOW"
52,"2","N1","T2",0.8159,0.1841,"LOW"
53,"2","N1","T2",0.8178,0.1822,"LOW"
54,"2","N1","T2",0.8157,0.1843,"LOW"
55,"2","N1","T2",0.7717,0.2283,"LOW"
56,"2","N1","T2",0.7754,0.2246,"LOW"
57,"2","N1","T2",0.7743,0.2257,"LOW"
58,"2","N1","T2",0.7857,0.2143,"LOW"
59,"2","N1","T2",0.7911,0.2089,"LOW"
60,"2","N1","T2",0.755,0.245,"LOW"
61,"2","N1","T2",0.7222,0.2778,"LOW"
62,"2","N1","T2",0.7735,0.2265,"LOW"
63,"2","N1","T2",0.7376,0.2624,"LOW"
64,"2","N1","T2",0.7464,0.2536,"LOW"
65,"2","N1","T2",0.7551,0.2449,"LOW"
66,"2","N1","T2",0.7619,0.2381,"LOW"
67,"2","N1","T2",0.7202,0.2798,"LOW"
68,"2","N1","T2",0.7623,0.2377,"LOW"
69,"2","N1","T2",0.7616,0.2384,"LOW"
70,"2","N1","T2",0.7648,0.2352,"LOW"
71,"2","N1","T2",0.7787,0.2213,"LOW"
72,"2","N1","T2",0.7539,0.2461,"LOW"
73,"2","N1","T2",0.7289,0.2711,"LOW"
74,"2","N1","T2",0.7373,0.2627,"LOW"
75,"2","N1","T2",0.7595,0.2405,"LOW"
76,"2","N1","T2",0.7995,0.2005,"LOW"
77,"2","N1","T2",0.7996,0.2004,"LOW"
78,"2","N1","T2",0.7791,0.2209,"LOW"
79,"2","N1","T2",0.7669,0.2331,"LOW"
80,"2","N1","T2",0.7855,0.2145,"LOW"
81,"2","N1","T2",0.7521,0.2479,"LOW"
82,"2","N1","T2",0.7363,0.2637,"LOW"
83,"2","N1","T2",0.7285,0.2715,"LOW"
84,"2","N1","T2",0.7506,0.2494,"LOW"
85,"2","N1","T2",0.7649,0.2351,"LOW"
86,"2","N1","T2",0.8038,0.1962,"LOW"
87,"2","N1","T2",0.7955,0.2045,"LOW"
88,"2","N1","T2",0.7392,0.2608,"LOW"
89,"2","N1","T2",0.6698,0.3302,"LOW"
90,"2","N1","T2",0.6261,0.3739,"LOW"
91,"2","N1","T2",0.6261,0.3739,"LOW"
92,"2","N1","T2",0.6261,0.3739,"LOW"
93,"2","N1","T2",0.6261,0.3739,"LOW"
94,"2","N1","T2",0.6261,0.3739,"LOW"
95,"2","N1","T2",0.6261,0.3739,"LOW"
96,"2","N1","T2",0.6261,0.3739,"LOW"
97,"2","N1","T2",0.6261,0.3739,"LOW"
98,"2","N1","T2",0.6261,0.3739,"LOW"
99,"2","N1","T2",0.6261,0.3739,"LOW"
0,"1","N2","T2",0.5089,0.4911,"LOW"
1,"1","N2","T2",0.5089,0.4911,"LOW"
2,"1","N2","T2",0.5089,0.4911,"LOW"
3,"1","N2","T2",0.5089,0.4911,"LOW"
4,"1","N2","T2",0.5089,0.4911,"LOW"
5,"1","N2","T2",0.5089,0.4911,"LOW"
6,"1","N2","T2",0.5089,0.4911,"LOW"
7,"1","N2","T2",0.5089,0.4911,"LOW"
8,"1","N2","T2",0.5089,0.4911,"LOW"
9,"1","N2","T2",0.5089,0.4911,"LOW"
10,"1","N2","T2",0.5089,0.4911,"LOW"
11,"1","N2","T2",0.5089,0.4911,"LOW"
12,"1","N2","T2",0.5089,0.4911,"LOW"
13,"1","N2","T2",0.5089,0.4911,"LOW"
14,"1","N2","T2",0.5089,0.4911,"LOW"
15,"1","N2","T2",0.5089,0.4911,"LOW"
16,"1","N2","T2",0.5089,0.4911,"LOW"
17,"1","N2","T2",0.5089,0.4911,"LOW"
18,"1","N2","T2",0.5089,0.4911,"LOW"
19,"1","N2","T2",0.5089,0.4911,"LOW"
20,"1","N2","T2",0.5089,0.4911,"LOW"
21,"1","N2","T2",0.5089,0.4911,"LOW"
22,"1","N2","T2",0.5089,0.4911,"LOW"
23,"1","N2","T2",0.5089,0.4911,"LOW"
24,"1","N2","T2",0.5089,0.4911,"LOW"
25,"1","N2","T2",0.5189,0.4811,"LOW"
26,"1","N2","T2",0.5257,0.4743,"LOW"
27,"1","N2","T2",0.5257,0.4743,"LOW"
28,"1","N2","T2",0.5257,0.4743,"LOW"
29,"1","N2","T2",0.5257,0.4743,"LOW"
30,"1","N2","T2",0.5566,0.4434,"LOW"
31,"1","N2","T2",0.592,0.408,"LOW"
32,"1","N2","T2",0.5555,0.4445,"LOW"
33,"1","N2","T2",0.5482,0.4518,"LOW"
34,"1","N2","T2",0.5772,0.4228,"LOW"
35,"1","N2","T2",0.6154,0.3846,"LOW"
36,"1","N2","T2",0.6462,0.3538,"LOW"
37,"1","N2","T2",0.7233,0.2767,"LOW"
38,"1","N2","T2",0.7493,0.2507,"LOW"
39,"1","N2","T2",0.5852,0.4148,"LOW"
40,"1","N2","T2",0.5549,0.4451,"LOW"
41,"1","N2","T2",0.544,0.456,"LOW"
42,"1","N2","T2",0.4842,0.5158,"HIGH"
43,"1","N2","T2",0.5334,0.4666,"LOW"
44,"1","N2","T2",0.5261,0.4739,"LOW"
45,"1","N2","T2",0.593,0.407,"LOW"
46,"1","N2","T2",0.5501,0.4499,"LOW"
47,"1","N2","T2",0.5871,0.4129,"LOW"
48,"1","N2","T2",0.5698,0.4302,"LOW"
49,"1","N2","T2",0.6147,0.3853,"LOW"
50,"1","N2","T2",0.6199,0.3801,"LOW"
51,"1","N2","T2",0.6263,0.3737,"LOW"
52,"1","N2","T2",0.5873,0.4127,"LOW"
53,"1","N2","T2",0.6188,0.3812,"LOW"
54,"1","N2","T2",0.6033,0.3967,"LOW"
55,"1","N2","T2",0.6299,0.3701,"LOW"
56,"1","N2","T2",0.6128,0.3872,"LOW"
57,"1","N2","T2",0.5627,0.4373,"LOW"
58,"1","N2","T2",0.5507,0.4493,"LOW"
59,"1","N2","T2",0.5779,0.4221,"LOW"
60,"1","N2","T2",0.5903,0.4097,"LOW"
61,"1","N2","T2",0.5814,0.4186,"LOW"
62,"1","N2","T2",0.6051,0.3949,"LOW"
63,"1","N2","T2",0.6015,0.3985,"LOW"
64,"1","N2","T2",0.5958,0.4042,"LOW"
65,"1","N2","T2",0.6037,0.3963,"LOW"
66,"1","N2","T2",0.6206,0.3794,"LOW"
67,"1","N2","T2",0.6078,0.3922,"LOW"
68,"1","N2","T2",0.6146,0.3854,"LOW"
69,"1","N2","T2",0.5757,0.4243,"LOW"
70,"1","N2","T2",0.5888,0.4112,"LOW"
71,"1","N2","T2",0.574,0.426,"LOW"
72,"1","N2","T2",0.5493,0.4507,"LOW"
73,"1","N2","T2",0.5617,0.4383,"LOW"
74,"1","N2","T2",0.573,0.427,"LOW"
75,"1","N2","T2",0.5829,0.4171,"LOW"
76,"1","N2","T2",0.5547,0.4453,"LOW"
77,"1","N2","T2",0.5834,0.4166,"LOW"
78,"1","N2","T2",0.613,0.387,"LOW"
79,"1","N2","T2",0.6159,0.3841,"LOW"
80,"1","N2","T2",0.5646,0.4354,"LOW"
81,"1","N2","T2",0.6007,0.3993,"LOW"
82,"1","N2","T2",0.5602,0.4398,"LOW"
83,"1","N2","T2",0.581,0.419,"LOW"
84,"1","N2","T2",0.6004,0.3996,"LOW"
85,"1","N2","T2",0.653,0.347,"LOW"
86,"1","N2","T2",0.6201,0.3799,"LOW"
87,"1","N2","T2",0.592,0.408,"LOW"
88,"1","N2","T2",0.5848,0.4152,"LOW"
89,"1","N2","T2",0.6227,0.3773,"LOW"
90,"1","N2","T2",0.5037,0.4963,"LOW"
91,"1","N2","T2",0.5037,0.4963,"LOW"
92,"1","N2","T2",0.5037,0.4963,"LOW"
93,"1","N2","T2",0.5037,0.4963,"LOW"
94,"1","N2","T2",0.5037,0.4963,"LOW"
95,"1","N2","T2",0.5037,0.4963,"LOW"
96,"1","N2","T2",0.5037,0.4963,"LOW"
97,"1","N2","T2",0.5037,0.4963,"LOW"
98,"1","N2","T2",0.5037,0.4963,"LOW"
99,"1","N2","T2",0.5037,0.4963,"LOW"
0,"2","N2","T2",0.3092,0.6908,"HIGH"
1,"2","N2","T2",0.3092,0.6908,"HIGH"
2,"2","N2","T2",0.3092,0.6908,"HIGH"
3,"2","N2","T2",0.3092,0.6908,"HIGH"
4,"2","N2","T2",0.3092,0.6908,"HIGH"
5,"2","N2","T2",0.3092,0.6908,"HIGH"
6,"2","N2","T2",0.3092,0.6908,"HIGH"
